onset_seconds,speaker_id,text
0.0,1,Bom dia [UNRESOLVED_ENTITY].
1.0,2,"Bom dia [PERSON_A], tudo bem?"
3.0,1,Tudo ótimo e você?
6.0,2,"Bem, graças a [UNRESOLVED_ENTITY]."
8.0,1,"Bom dia, [PERSON_E]. Tudo ótimo."
11.0,3,Bom dia tudo bem?
18.0,2,O [PERSON_F] já tá entrando tá só um minutinho.
21.0,1,E já pediu aqui? Bom dia [PERSON_F]. Como é que foi a semana curta aí de vocês?
36.0,2,"Foi uma boa semana foi uma boa semana bastante produtiva alguns sustos aí com contas, acho que a gente vai discutir durante o ids. Mas foi uma boa semana."
51.0,1,Então vamos começar quer dizer já estamos começando.
54.0,2,"Vamos lá bom vou começar a puxar o cego então. Da minha parte, eu queria falar que a gente conseguiu. Enfim fazer a reunião com 99. tem algumas arestas para parar no que diz respeito a A valor que o motorista estaria disposto a pagar. Mas em termos operacionais disponibilidade da 99 para fazer um MVP com a gente a gente já recebeu um [UNRESOLVED_ENTITY]. Então acho que a"
86.0,1,isso
87.0,2,gente ficou bastante satisfeito.
90.0,1,Oportunidade ou já tá?
99.0,2,Na verdade a gente deixou anotado aqui para na hora da gente falar das eixos. A gente queria declarar ela.
104.0,1,Tá bom.
108.0,4,"Eu vou destacar aqui, ó a reunião que a gente teve com a [UNRESOLVED_ENTITY] a reunião de pauta assim foi bem produtiva ele. Se mostraram também bem aberto assim a conversar antes Eram quatro carros agora vão ser seis carros, então assim para a gente mais divertido. Aí a gente conseguiu já acertar mais ou menos como vai ser a logística. Temos uma uma data aí pelo menos uma semana aí para Que vai ser realizado vai ser na primeira semana de dezembro a reportagem. E isso já tá bem palpável."
155.0,4,a reportagem
156.0,1,semana de dezembro já tá aí em
159.0,2,"É a primeira semana de dezembro fazer a matéria, né? E ela vai ser veiculada em Janeiro na edição de Janeiro."
168.0,1,Espetacular
173.0,2,[PERSON_E]
174.0,3,"Eh da minha parte a gente tem reunião com a Evolution na semana passada. Tava presente o mais um rapaz que nos atendeu na feira e também tava um rapaz responsável pelo pela parte de cursos que faz o aluguel mesmo dos veículos. A gente apresentou a nossa ideia para eles, eles um rapaz já tinha já sabia nossa ideia, né? Então foi mais ter mais detalhes. Bom em resumo eles gostaram bastante da ideia fizeram algumas perguntas para nós a respeito de operações capacidade de bater aqui em shopping. Nossa estratégia de atuação."
213.0,3,"E falar um pouco também das empresas que a gente está em contato de baterias, né? A gente falou com a gente falou sobre mim falando sobre a [UNRESOLVED_ENTITY] e tudo mais. No final da reunião eles pediram os orçamentos que a gente tem dessas empresas, né orçamento de financeiros e também. informações técnicas Com a intenção deles montar uma proposta para gente considerando tanto o aluguel do veículo quanto as baterias né? Então, eles vão formular essa essa proposta para gente ele fala que vão retornar para a gente em duas semanas aí."
250.0,1,Que bacana três oportunidades ótimas
259.0,2,"show de bola [UNRESOLVED_ENTITY] para o 5 minutinhos agora para o score [UNRESOLVED_ENTITY]. Vocês estão enxergando aí, né, então? Nós criamos uma coluna que o [PERSON_A] do dia 28 que é o dia que vocês vão estar conosco e colocamos aquele objetivo que a gente tinha para essa primeira para esse primeiros 45 dias aqui para o dia. 28 né? Que a gente viu que na agenda a gente vai revisar score Card."
293.0,1,Tá certo
296.0,2,"é resumidamente a parte de a gente Manteve os três e meio uma vez que os contatos estão iniciados, mas a gente ainda não tem o [UNRESOLVED_ENTITY] assinado é na verdade a gente teve um primeiro feedback da [UNRESOLVED_ENTITY]. Parque que vai rolar que ele só estão escolhendo onde é o melhor local para eles, então ele respondeu a gente semana passada, só que a gente ainda não tem o aperto de mão e a data fechada. Então a gente preferiu não avançar que enquanto não tivesse oficial."
330.0,2,A parte de tecnologia a gente também Manteve no dois. O [PERSON_F] já tem tudo uma piada tudo planejado no entanto a gente está aí numa burocracia dentro da [PARTNER_A]. Para viabilizar a versão paga do IX para a gente poder colocar o meio de pagamento de forma operacional no site. Business Model também a gente Manteve aí no dois e meio falta a gente falta pouca coisa aí para Para curar para chegar nesse três a gente enxerga que até o dia 28.
366.0,2,"Apertando a mão aí da dos estabelecimentos para mim ver p. A gente já consegue ter. Um plano real aí de validação do Business Model. E já consegue de repente chegar nesse três. O ipr a gente não tá mexendo, né? A parte de time a gente de novo, como ficou para o dia 28 a vida de vocês a gente deixou para essa semana fazer aquele plano no papel. A gente já sabe tudo que a gente já avançou do início para cá e tudo que a gente ainda precisa buscar de conhecimento para chegar nesse três. Então é só colocar no papel. Então a gente não priorizou por conta da data do Objetivo, né? Fã de na semana passada a gente já havia discutido contigo."
416.0,2,"E já tinha chego aí no três, né? São as conversas iniciais com os"
421.0,1,Que é o que você já tem a
422.0,2,investidores.
422.0,1,"solução agora, né?"
