onset_seconds,speaker_id,text
0.0,1,Bom dia Tainá.
2.0,2,Bom dia tudo bem?
3.0,1,Tudo ótimo e você?
5.0,2,Tudo bem.
8.0,1,Como é que tá a gravidez?
10.0,2,"Tá bem, eu só tô ruim menino. Tô tão ruim de ouvido. Eu marquei até um otorrino hoje 6 horas da tarde. Acho que sei lá que que aconteceu faz três dias que eu tô ouvindo ruim."
23.0,1,Foi nadar alguma coisa.
24.0,2,"Não pior que não do nada eu nunca tinha tido dor de ouvido. Aí tava pingando até um remédio que eu fui na farmácia, ele me passou aí fazendo compressa quente, mas mesmo assim tá melhorando não. Aí vou ter que passar"
41.0,1,Vai dar uma bronca que você pintou.
41.0,3,"Hi, I’m transcribing this call with my Tactiq AI Extension: https://tactiq.io/r/transcribing"
46.0,2,"E não foi antes, né?"
48.0,1,"Mas ele faz parte do ganha pão deles, né? Por que que você não veio aqui antes, né?"
57.0,2,É verdade
57.0,1,"Porque um pouco eles têm razão, né? Porque agora tá mascarado, né? O que ele vai olhar lá, tá? Tem alguma coisa junto, né?"
69.0,2,"Mas vamos ver, né? Eu marquei hoje."
73.0,1,Mas você tá tomando remédio para dor ou só o pingar e compressa dando certo?
79.0,2,"E tomando paracetamol, né? Que é o que grávida pode tomar o único remédio da vida."
84.0,1,"É porque dor de ouvido é a gente não aguenta, né?"
90.0,2,"Nossa mas é demais não tem como tem eu fico tomando [UNRESOLVED_ENTITY], sei lá a cada 6 8 horas. Dói demais."
99.0,1,Vai lá receber a bronca dele hoje que vale a pena.
103.0,2,"Vai valer a pena. Mas de resto tudo certo. Daqui a pouco tá aí, né? Falta um mês."
111.0,1,"Pois é que beleza, né? E como passa rápido."
114.0,2,"Nossa passou mas voando né. E agora a gente até que essa semana foi tão boa para o projeto semana passada, a gente deu uma conversada com as pessoas tão Nossa, parece que a gente foi para dentro da [PARTNER_A] e abriu muito um like bem grande, sabe? Então daí não tem nem tempo de pensar é projeto é gravidez é aquilo."
142.0,1,"E depois você fica cinco meses fora, né?"
146.0,2,"Eu fico seis, né?"
150.0,1,É tem que
152.0,2,"É aí, depois pode tirar férias e depois tem acho que 15 ou um mês alguma coisa assim dias de amamentação, né de lactose. Ah então dá uns oito meses vai."
169.0,1,"Aí isso é maravilhoso. Tem que aproveitar bem cada momento, sabe?"
174.0,2,Né verdade
177.0,1,Depois você vai ter saudades do nenezinho mamando.
181.0,2,será
183.0,1,Então é que tem porque sempre ele é um professor meu dizer quanto maior maior
183.0,2,Todo mundo falando.
191.0,1,os problemas.
194.0,2,É verdade meus pais também falam.
199.0,1,Não é porque começou a trabalhar volto com o problema agora é maior. E trocar fralda.
213.0,2,Os meninos estão entrando viu? Acho que tá guardando para te aceitarem.
225.0,1,"Pode ser, deixa eu ver aqui é já tem um pedindo aqui não os dois."
231.0,2,"Os dois, né?"
233.0,1,Nós conversando aqui.
242.0,4,"Bom dia [UNRESOLVED_ENTITY], está na fila aí para entrar?"
242.0,1,Bom dia [PERSON_B]. Tá aí o [UNRESOLVED_ENTITY] dia [UNRESOLVED_ENTITY].
250.0,5,Bom dia tudo bem?
251.0,1,Tudo ótimo. nós já atualizamos a conversa da gravidez e vocês não participaram mas
260.0,5,Qual que é a fofoquinha aí?
263.0,1,"Há uns entretido aqui numa conversa legal aqui, demorei até para dar o aceito para vocês."
270.0,5,"Eu tentando que tava lá no na conta errada no esmalte em cabeçote, eu falei cheirinho me aceitando por isso deixa eu trocar."
275.0,1,A conversa estava boa.
280.0,5,Tá certo
280.0,1,Mas vamos começar então.
281.0,5,"Vamos lá, deixa eu compartilhar a tela aqui. Todo mundo vendo aí?"
296.0,4,sim
296.0,5,"Então beleza, vamos de boas notícias. Já foi comentado alguma coisa? [UNRESOLVED_ENTITY]"
304.0,2,Eita que essa semana tem.
305.0,5,Essa semana tem.
307.0,4,semana
311.0,1,nossa
314.0,2,Eu até esqueci das unhas.
316.0,4,"A ruim é que o vento não quer saber de nada. Só que a gente não vai a gente não vai poder nem apresentar provavelmente. Então, tipo aqui a gente imaginava que o ventre eu ia querer saber de nada de nem imaginava, mas que não ia ter talvez nem a chance de apresentar é duro."
336.0,1,é
336.0,2,Não sei o que eu nem lembro o nome dele.
340.0,5,"Talvez mas não aceitou até agora, né."
341.0,4,"Nem com eles nem fala, né?"
347.0,5,album
348.0,4,Não.
348.0,2,Ele não me respondeu.
351.0,5,"Então nenhum deles respondeu. Esse álbum ele pelo jeito. Ele tá na [UNRESOLVED_ENTITY] também, né? Ele não tá mais então bom, mas vamos pensar vamos falar das boas agora já foi comentado alguma coisa com [UNRESOLVED_ENTITY] ou não?"
363.0,2,Não só falei que tinha boas notícias.
365.0,5,Então vamos lá.
367.0,4,"Uma outra ruim achando da gente boa a gente teve apresentação para o Ronaldo, né? A gente ficou quase uma hora com ele lá compartilhando as paradas e tal."
376.0,2,Mais de uma hora eu acho.
378.0,5,Pede uma hora ele ia ficar meia hora ele se compadeceu da gente ficou uma hora e meia.
384.0,4,Não foi tudo isso não.
385.0,2,Não. Eu agendei uma hora com ele whatever.
388.0,5,Vamos lá?
389.0,4,"Na opinião dele, ele acredita que o projeto está meio fora do time assim, tá muito futurista, tipo o negócio que talvez ficaria mais fácil desenvolver, daqui a uns dois anos e meio."
400.0,2,"É não que ele não investiria nisso, mas que talvez não agora ele olhando"
402.0,4,Bom agora.
405.0,2,pelo lado Business dele.
410.0,4,notícias ruins
413.0,2,"É mas não foi a apresentação a reunião com ele, não foi ruim, ele falou"
417.0,4,Acho que é o único está fazendo papel.
418.0,2,"isso, mas Em contrapartida ele já meteu, tipo a gente mas vamos pensar alguma coisa, vamos ver algum lugar que dá para encaixar porque que ele falou. Eu não quero que vocês percam os conhecimentos que vocês adquiriram durante o processo então a ideia em si wherever tanto faz qual seja a ideia. O importante que Vocês pegaram qual que era Qual que é o caminho? Então isso é mais rico do que uma ideia em si já pronta, entendeu? Eu acho que sua foi bem positiva para nós na conversa com Ronaldo."
453.0,5,"Ele apareceu que tava bem assim querendo fazer com que a gente andasse com o projeto ou com alguma vertente dele, né? Porque assim continuasse com trabalho."
463.0,1,"E aí eu acho que é muito positivo e ele é muito positivo também, né. Ele tá fazendo o papel do investidor."
471.0,2,É tipo o nosso [UNRESOLVED_ENTITY] eu diria né?
481.0,4,Porque os demais são meio a gente tentou conversar com alguns.
486.0,5,o link dele também deu uma força para
489.0,1,eu ia perguntar do
491.0,4,"A gente chegou a conversar com ele, depois semana passada, né?"
495.0,5,isso
497.0,4,"A gente teve uma reunião com ele para acertar as coisas do Live planner, ele foi dando Várias Vários ajustes que a gente pudesse fazer ali para melhorar o número do [UNRESOLVED_ENTITY] para como que a gente coloca os custos trazendo a gente ficar até um pouquinho daquilo que a gente comentou na segunda passada ali de como prever, né ter um gaz um pouco melhor de alguns cursos que vão subindo ao longo do caminho. Aí a gente chegou numa possível versão final aí do plano que já tá mais razoável de 35%, não de 3 mil."
530.0,1,"Tá muito alto, mas vamos lá."
533.0,4,estava dando uma olhada no
533.0,1,Já tá bem bom.
537.0,4,"De dar uma olhada nos royals de com base em o tipo da empresa, né? E a gente tinha visto que start de tecnologia que trabalha com [UNRESOLVED_ENTITY]. Place um roic costuma ser interessante a partir de 30. Então assim."
553.0,5,então
555.0,1,E daí tem alguma questão para dessa conversa com lidinei aí da gente tratar.
561.0,5,"Não que a gente já tratou na verdade semana passada, inclusive, o senhor passou para a gente também, mas evolutivas aí que a gente já alterou também. então"
570.0,4,"A gente pode compartilhar como é que ficou a versão final, mas acho que tá mais razoável ali, né? Tanto dinheiro. Quanto dinheiro a gente precisa quantos custos e mais uma previsão mais conservadora do que simplesmente otimista das coisas."
588.0,1,"Dessa conversa aí com ele com esses dois anjos aí fica a pergunta porque agora né? Lembra uma das três perguntas, né? Porque agora?"
598.0,4,Deixou essa parte de responder essas perguntas porque de amanhã para deixar um
602.0,1,é
602.0,4,tempero ali na cabeça.
604.0,1,Nós vamos ter que talvez eu note uma Exu lá e disse porque agora nós vamos ter que ter um.
613.0,5,Uma boa resposta.
614.0,1,"Uma boa resposta, nem que seja do advogado do assassino. Temos que inventar melhor possível."
623.0,4,A gente pode.
623.0,2,A gente até colocou né no Pit.
625.0,4,que a gente pode olhar de novo isso e
627.0,1,"Crucial mesmo, porque realmente vocês estão antecipando-se ao problema do da"
627.0,2,Mas talvez é eu também acho que dá uma.
639.0,1,"bateria do caminhão, né? Então nem existe ainda esse problema, né? É um problema que agora não"
645.0,4,sim
647.0,1,"existe, né? Então por que que nós queremos começar agora?"
651.0,2,Hoje eu acho que o que ajuda. Talvez seja a sua conversa com [UNRESOLVED_ENTITY] que você teve.
657.0,5,Com certeza
657.0,2,Nessa resposta se quiser comentar um pouco.
661.0,5,"Já então, vamos abrir essa notícia boa aí que na sexta-feira aconteceu de eu conseguir uma reunião com o gerente executivo de motores. E de onde que veio essa história é eu tava junto com o pessoal lá da minha área da manutenção mesmo. E eu apresentei para o pessoal o projeto apresentei um resumo do nosso Pit eu o pessoal falou caramba, tá bem conectado com a conversa que a gente teve ontem com [UNRESOLVED_ENTITY], porque ele tá puxando junto com o pessoal um projeto de energia Kaizen, queria saber economia de energia na fábrica potenciais pontos de desperdício e que a gente possa economizar energia ou aproveitar de uma maneira melhor."
