onset_seconds,speaker_id,text
0.0,1,Bom dia [UNRESOLVED_ENTITY].
1.0,2,Bom dia tudo bem?
3.0,1,Tudo ótimo e você?
4.0,2,"Tudo na paz, graças a [UNRESOLVED_ENTITY]. As nossas meninas aí vão atrasar uns minutinhos aí mas estão chegando viu?"
15.0,1,Então esperamos.
17.0,2,Vamos lá enquanto isso eu vou compartilhar na tela aqui e já vou mostrando para o seu material do [UNRESOLVED_ENTITY] que a gente tá puxando aqui.
26.0,1,Tá bom.
28.0,2,Vamos ver aqui. Deixa eu compartilhar tela certa dessa vez. Já tá aparecendo aí?
46.0,1,Está sim
47.0,2,beleza
48.0,1,É meio pequeno dá para aumentar.
50.0,2,Tá sim [UNRESOLVED_ENTITY] aqui os dados dos emplacamentos dos últimos anos aqui desde 2021. E consegui na base de dados tudo isso que eu puxei direto da base de dados aqui da fenabre que é o lugar que é associação. Aí de emplacamentos. Aí eu consegui aqui o número dos veículos tanto o geral quanto eletrificado para todas as categorias de automóveis comerciais caminhões ônibus motocicletas.
86.0,1,o híbrido
88.0,2,"A junto exatamente. E aí aqui ó consegui colocar um comparativo aqui de como que tá o crescimento e ao longo dos anos. Aí eu coloquei na escala. Logarítmica aqui para ficar uma proporção melhor para enxergar. Mas aqui dá para ver essa crescente, né? E aqui ó mostrando aqui o quanto que representa aqueles emplacamentos do eletrificado que em 2024 aí subiu para quatro por cento. , que já é um bocadinho, né? Já"
116.0,1,"E tem tem por tipo de veículo, como"
118.0,2,"dá uma valorizada. Aí em paralelo isso eu tô puxando os dados do sinistros. Aí esse aqui eu a parte da Brave tudo isso aqui ele tem um boletim anual aí com um resumo de todas as informações eu consolidar no lugar só de todos os últimos boletins. Agora do sinistro eles têm aí uma tem uma empresa que regula todos eles. Como que chama deixa eu ver? [UNRESOLVED_ENTITY] Então essas o [UNRESOLVED_ENTITY] aqui ela é a empresa é o superintendência de seguros privados aí o governamental só que eles não têm o boletim arrumadinho igual a gente tem o do dos emplacamentos esse aqui vocês permitem os dados brutos, né? E eu tô puxando também esse material puxei de alguns anos aí."
184.0,2,E vou terminar ainda de fazer não consegui as mais atualizadas o mais novo que eu consegui foi até 2020.
194.0,1,é que é?
195.0,2,"Tem por modelo de veículo, mas não é separado que aqui é elétrico que é híbrido não é nada. O que?"
203.0,1,teria que fazer um uma separação
208.0,2,"isso o que eu fiz para começar uma análise ainda, não sei se é o melhor caminho, mas assim o que que deu para ver que pegando aí questão de É que tem que ver se eles estão correlacionados. Mas se for comparar a quantidade de veículos emplacados com a quantidade de veículos sinistrados aqui nos anos de 2018 e 19 a gente teve um equivalente a 9 por cento."
235.0,2,"De a cada 100 carros emplacados novos passam por sinistro só que não os mesmos carros, né a quantidade."
244.0,1,E mais sinistros não esses que dá perda total.
249.0,2,Só de perda total eu separei só os que são perda total.
252.0,1,o renove por cento
253.0,2,"É um bocado, né?"
254.0,1,E isso daí pegando todos né e
256.0,2,pois é
261.0,1,híbridos elétricos.
263.0,2,Aqui tudo na verdade é esse valor é para carros no geral.
267.0,1,"Eu acho que dá para usar esse sabe. Para você estimar, né o número de baterias, né que você teria disponível, por sinistro a não ser algum sinistros que a bateria também vai ser perdida, né?"
282.0,2,"É bem difícil, né conseguir perder a bateria sinistra porque a bateria ela realmente ela fica. Debaixo do carro lá e é um negócio que é super."
293.0,1,É que ele perde quando pelo menos
294.0,2,por causa
296.0,1,"quando o veículo pega fogo, né?"
298.0,2,É aí sim. Mas de qualquer forma é assim a gente
303.0,1,"Ali para estimar, né?"
307.0,2,"Então na hora de puxar os dados do sinistro tinha lá as opções se era roubo se era acidente tipo vítimas fatais não sei mas tinha um que era separado de uma categoria específica para dando o material de perda total Aí eu puxei específico desse aqui, acho que é o que mais caracteriza e o que a gente tá procurando"
329.0,1,Tem alguma coisa com incêndio ou não?
332.0,2,Olha eu não me lembro eu vou dar uma
333.0,1,"Talvez tentar ir atrás, né? Quantos"
334.0,2,"olhada, mas eu acho que não tinha nenhum dado específico disso."
341.0,1,"do perda total que pega fogo só para ter porque senão a gente vai ter que inventar um número, né?"
349.0,2,"Sim, vai ter que estimar alguma coisa aí. Da nossa cabeça, né?"
355.0,1,"isso daí vamos ter que [UNRESOLVED_ENTITY] deve ser muito pouco, mas não sei tinha que"
363.0,2,"Que aprofundar, né?"
364.0,1,"Dar mais uma está ótimo com isso, daí já dá para começar o tamanho fazer a projeção do tamanho de mercado de veículos, né?"
371.0,2,"E isso aqui ó as categorias que ele tem são essas aqui, ó."
377.0,1,Se completar 10 anos para trás aí. é cedo em
382.0,2,"Então o de emplacados eu consigo os 10 anos para trás, só que aí eu perco eu perco os dados do elétrico elétrico, ele só toma a pena de 21 para frente."
