onset_seconds,speaker_id,text
0.0,1,Boa tarde Mateus.
3.0,2,"Boa tarde tudo bem? Eu tava quase falando, bom dia que eu toda vez a gente falar de manhã, né?"
14.0,1,Tudo também.
14.0,3,"E aí [PERSON_A], tudo bem? E você?"
19.0,1,Conseguiram terminar a reunião no horário?
24.0,2,A gente teve a reunião para a gente. Tá complicado que a gente vai ter outra reunião agora 5:30.
31.0,3,"5:30 temos outra hoje tá com ele. Logo sexta à tarde, né? Tá bom."
42.0,2,Então tentando salvar.
48.0,1,Não tá garantido ainda.
50.0,3,"não 100% , é tamo na dúvida, né pelos e-mails que eles mandaram assim, eles não deram 100% de certeza para a gente lá a gente tá um pouco a gente tá?"
64.0,1,Eles estão estudando alternativa do
68.0,3,"É que assim a gente tá um pouco preocupado também com a questão da divulgação, né? A gente queria uma. [UNRESOLVED_ENTITY] deles para divulgar lá no prédio o serviço e tudo mais para a gente não ficar lá à toa, né ficar? Só ir passear lá no [UNRESOLVED_ENTITY]. É uma preocupação que a gente está também. Então bom a gente vai ter essa reunião com eles para entender direitinho. Inclusive vai ser eles e as elétrica, né? Que a empresa de carregadores fixos Vamos ver o que que vai rolar."
104.0,1,carregador fixo também.
105.0,3,"Então lá já tem na verdade, né? Esse carregador fixo, é que assim, eles quiseram envolver eles também, porque eles são meio que a divisão de carregamento da [CLIENT_A], né? É uma outra empresa, né meio junta, mas é outra empresa. E eles que são os especialistas nessa área, né? Então acabaram querendo envolver eles. E não sei o que a gente tá pensando é realmente querer mostrar para eles que a gente não é concorrência deles, né? Talvez eles tenham esse medo."
138.0,3,"E a gente está roubando os clientes deles. Que a gente quer fazer é mostrar que não né? E que ver se eles embarcam junto, né? Entra no barco junto com a gente."
151.0,2,"É porque quarta-feira a gente estava lá na [PERSON_A] e a gente viu lá tem dois carregadores elétricos e tudo mais. Só que quem nos atendeu foi o cara da [CLIENT_A]. E aí a gente foi lá justamente para deixar tudo coordenado para segunda-feira a gente ir lá fazer o teste, né? E aí acabou que a gente falou meu vamos pensar numa divulgação a gente manda o materialzinho para vocês, aí vocês divulgam quinta e sexta sábado e domingo, né? Pelo menos tem que chegar aqui não ter o risco de ter que panfletar ali ficar na cancela para chamar os clientes, né."
187.0,2,"Aí beleza, ficou decidido dessa forma, só que na quinta-feira uma outra pessoa da [CLIENT_A] fosse assim, ó, a gente não vai fazer MVP enquanto a gente não tiver reunião com as elétrica que vai ser hoje em primeira tarde, né?"
200.0,3,Vamos ver.
201.0,2,"E aí a gente não sabe o que que as elétricas vai fazer isso meio parceiros assim, né? A gente não"
207.0,1,"Tá E daí Mateus. Você abre aí,"
207.0,2,"sabe fazer elétrica. Não não quero eles lá para testar. Vamos ver. O Tiago é [PERSON_A], ele foi no dentista. Eu não sei se ele falou que ia tentar dar uma força para tentar entrar pelo menos online. Mas acho que é melhor a gente não esperava pelo menos no início aqui."
238.0,1,como é que
240.0,2,"Sim, eu posso compartilhar aqui."
243.0,1,"Vamos começar então, eu sei que ele estava esperando ele."
247.0,2,"para dar um [UNRESOLVED_ENTITY], vamos ver se eu consigo manter o mesmo nível, né? Indo pro segue aí tem alguma coisa para falar Zé?"
263.0,3,"Bom eu acho que essa visita Nossa lá na [CLIENT_A] e na [UNRESOLVED_ENTITY], foi bem positiva. Apesar desse dessa outra informação, depois a visita foi muito boa. a gente viu que meu se a gente quiser ter cliente a gente tem que estar em [UNRESOLVED_ENTITY] cada 10 carros. Acho que sei lá três facilmente assim na rua São elétricos é muito carro elétrico mesmo. E o pessoal lá tem muito dinheiro também, então é mais fácil de achar rico disposto a pagar Qualquer preço por comunidade."
301.0,3,"E na [UNRESOLVED_ENTITY] também foi muito interessante, porque bom assim, apesar de ser estacionamento, né? A gente toda a mesma coisa não é um perfume muito diferente, porque lá eles estão dentro daquela operação, né dentro da TV Gazeta que tem o cinema o teatro a [UNRESOLVED_ENTITY] lá e tem o próprio público da paulista, né de fim de semana, então é uma operação que não funciona."
329.0,3,"Tão fortemente durante a semana no geral, mas muito forte à noite de quinta sexta-feira e muito forte de fim de semana, o que é excelente porque é mais um buraco que a gente tampa aí do fim de semana é um lugar que a gente conseguiria sei lá ficar durante a semana lá na [UNRESOLVED_ENTITY] par por exemplo que é um prédio comercial. E no fim de semana nesse nessa lá na TV Gazeta, porque e lá não tem carregador não tem nada tem um público muito rotativo lá."
362.0,3,"E que tem dinheiro também, né que vai ao teatro e tudo mais então assim vou destacar essa nossas visitas que foram realmente bem positivas."
374.0,2,"É legal que os dois casos a gente vê o feedback bem positivo também do pessoal que opera lá essa ideia é bem legal para a gente foi Teve bom feedback. Bom da minha parte eu vou compartilhar as conversas que a gente teve com a [PARTNER_A]. A respeito do Rude map de veículos pesados a gente ia antes da reunião, a gente tava falando com o time de ônibus e na segunda ou terça-feira a gente falou com o time de caminhões."
