onset_seconds,speaker_id,text
0.0,1,Bom dia [UNRESOLVED_ENTITY].
0.0,2,"Bom dia [PERSON_A], tudo bom?"
3.0,1,Tudo ótimo e você?
4.0,2,Tudo bem. [UNRESOLVED_ENTITY] já tá entrando aqui. O Mateus não vai conseguir entrar porque ele tá lá na tecnologia era tentando arrumar um. A gente teve um problema técnico com o carregador e ele tá lá tentando resolver.
24.0,1,escuta só para lembrar como é que tá a tua projeção lá no projeções financeiras
34.0,2,Bom aqui eu tenho a mais atualizada bom posso até mandar para você.
42.0,1,Talvez sobrar um tempinho se mostra como é que tá?
42.0,3,"Hi, I’m transcribing this call with my Tactiq AI Extension: https://tactiq.io/r/transcribing"
45.0,2,"Pode ser, pode ser."
47.0,1,Que daí eu via do [UNRESOLVED_ENTITY] lá e daí deu umas dicas lá para mudar umas coisinhas. para ficar com mais cara de [UNRESOLVED_ENTITY] mesmo e umas
70.0,2,Deixa eu entrar aqui.
81.0,4,Bom dia [PERSON_A].
85.0,1,Bom dia tudo bom?
87.0,4,Tudo já é? Desculpa a voz aí. Cheia de rinite.
95.0,1,Mas agora tá melhor. Não sei porque que melhorou. Então falando que até se alimentação sabe menos açúcar e tal dá menos rinite.
112.0,4,É então diminuir esses alimentos alergênicos.
119.0,1,"Talvez seja isso que eu melhorei um pouco, mas ainda de vez em quando ataca. Vamos começar então."
127.0,4,"Vamos lá, tô dando fera aqui já. [UNRESOLVED_ENTITY] é, vamos tentar seguir, né? Agenda mas como assim como nas duas últimas semanas, a gente tá vivendo uma volatilidade. Muito grande aí com relação ao que a gente tem ouvido dos takeholders na [PARTNER_A] e dos [UNRESOLVED_ENTITY]. A gente está tomando para atender os pesados. O começo é notícia boa, né? Então a gente deixa as unhas para depois. Mas de notícia boa, vou trazer umas duas acho que tem depois mais umas duas que o Zé pode trazer."
169.0,4,"De começo a reunião que a gente teve com [UNRESOLVED_ENTITY] semana passada foi Espetacular. Que talvez uma das melhores reuniões que a gente tem tido aí desde o início da incubação, ele segue acreditando muito. Ele acha assim que o nosso discurso tem que ser de começar por pesados para que a [PARTNER_A] abrace. Mas que ele falou que enquanto vendas se um cliente que tem caminhão elétrico da [PARTNER_A] quer colocar a nossa infra para carregar uma operação off-road esses cara tem máquina agrícolas. Esse cara tem carro leve elétrico lá tem que carregar tudo."
205.0,4,"Tem que vender e a gente já viu algumas coisas positivas dele uma delas foi que o nosso projeto tem que continuar não pode morrer agora. E inclusive ele foi um patrocinador aí da ideia de que a gente tem que para [LOCATION_E] apresentar para algumas pessoas. E foi fundamental que vocês apresentam para algumas pessoas lá, ele inclusive começou a acionar uns contatos dele, ele quer que a gente apresente lá no fórum."
235.0,4,"chamado [UNRESOLVED_ENTITY], né que é um [UNRESOLVED_ENTITY] decisório da área de seios marketing E ele falou se vocês conseguirem esse apoio lá do fórum no bvt global. Ele ganha argumento para absorver a gente. Então foi uma reunião assim muito positiva tanto que o [UNRESOLVED_ENTITY] e o Gabriel estão atuando aí já para Para que ainda hoje a gente tem uma decisão sobre a saída para lá?"
263.0,1,"Tão rápido assim, que bom."
265.0,4,"E em paralelo o treino de ser boa que eu quero trazer. Vai ter um monte aí para trazer de matéria. Tudo mas vou trazer que a gente de uma forma completamente orgânica sem colocar dinheiro de marketing propriamente dito. Só com essa exposição na mídia aí com que a gente tem feito do nada surgiram e dois agendamentos. O Mateus tá lá resolvendo problema no carregador. Se tudo der certo hoje à tarde, a gente já tem dois."
293.0,4,dois serviços para realizar
299.0,1,"Isso que nem é o foco, né? Se fosse."
301.0,4,Que não botamos energia de forma completamente orgânica.
302.0,2,Que coisa. pois é
310.0,4,Quer trazer mais boas notícias?
313.0,2,"Bom, deixa eu lembrar eu acho que a principal foi essa do da reunião com [UNRESOLVED_ENTITY] aí né? E com a É sim, meio linguada essa do Dos agendamentos o grande motivo da gente ter tido esses agendamentos foi a matéria no UOL que a gente mandou lá, né, [PERSON_A]?"
334.0,1,Já vai lá para proteção de vocês a negociando a carta intenção com
337.0,2,Saiu essa matéria. Nossa. E aí bom isso aí alavancou bastante a nossa
340.0,4,"isso aí isso aí, eu acho que essas foram as principais notícias boas aí né,"
342.0,2,"divulgação, né? Os acessos ao site cresceram muito por conta disso. E aí duas pessoas acabaram comprando e agendando o serviço de recarga que vamos tentar fazer hoje, né? Bom além disso. A gente teve uma a gente retomou um contato semana passada com a Evolution que era um contato que Possivelmente a financiado as operação, né? Mas a gente entra em contato com eles, porque eles têm falta de veículos elétricos, então eles poderiam ser um possível cliente, né? Então a gente chegou pedindo uma carta de intenção e tudo mais eles foram bem abertos. E aparentemente vão ver né? Essa semana se eles vão mandar a carta de intenção para a gente, mas foi foi bem positiva a reunião também."
410.0,1,Evolution se vier carta carta de intenção assinada.
