onset_seconds,speaker_id,text
0.0,1,Bom dia [PERSON_A].
0.0,2,"Bom dia [PERSON_G], tudo bom?"
2.0,1,o do [UNRESOLVED_ENTITY] você
4.0,2,Tudo certo também. [PERSON_E] também tá aí?
12.0,1,"Só que vai atrasar, talvez Uns poucos minutos. Aí a gente pode começar."
19.0,3,Bom dia tudo bem?
20.0,2,Bom dia tudo bom? Vamos começar então.
24.0,1,"Vamos lá, vou dividir a tela já com vocês. Sejam minha tela pessoal."
34.0,2,sim
37.0,1,"Então seguindo aí. A nossa agenda né começar pelo segue eu vou puxar o barco aqui. Cara. Acho que a gente passou desde o nosso encontro com vocês. A gente passou por excelentes, né? A única notícia que tinha sido um pouco ruim que era uma resistência por parte do time de comunicação, a gente contornou essa situação na sexta-feira."
66.0,2,Que bacana
67.0,1,"É então, nós recebemos aí uma rede da [UNRESOLVED_ENTITY] com suporte de todo o time dela, na verdade. Ela a gente até vai discutir depois nas [UNRESOLVED_ENTITY], mas a gente vai preparar um que o Enem junto com o assessor de comunicação. Para que ele ele nos prepare, né para participar tanto do podcast quanto da matéria com a Quatro Rodas? Então acho que essa foi uma boa notícia e falando aí da parte comercial."
98.0,1,"Nós tivemos outras boas notícias, né a reunião no [UNRESOLVED_ENTITY] foi muito boa, mas muito produtiva mesmo, eles estão realmente dispostos a colocar o nosso serviço lá em virtude deles não terem nem previsão de quando eles vão poder ou vão conseguir aprovar mexer em infraestrutura do prédio. O condomínio é bem grande, mas hoje Eles teriam ser calado de 30 condôminos que possuem carros híbridos ou elétricos. Então essa seria a população para a gente atender e a gente mandou uma enquete para eles divulgarem para os moradores e essa semana a gente vai discutir uma agenda com eles, eles já abriram as portas para ter um MVP lá."
146.0,1,"Outra notícia boa é que a gente tem uma reunião com essa Power hoje à tarde porque eles também toparam fazer um MVP com a gente. O MVP da [CLIENT_A] a gente vai fazer no brascão Bemol que é um centro comercial no [UNRESOLVED_ENTITY] aqui em [LOCATION_B] numa região bem nobre. E também voltando um pouquinho no domo home. A empresa que administra o condomínio que chama inovate participou da reunião, né É um casal que é dono da empresa pelo que nós entendemos."
177.0,1,"Eles ficaram muito interessados e eles também querem fazer uma reunião conosco essa semana para falar de um prédio comercial em [LOCATION_C], onde eles têm a demanda também."
188.0,2,"Isso uma prova de tração impressionante, né?"
192.0,1,"Sim e a ideia agora que com esses contatos quentes a gente faz um MVP um. Bem robusto, inclusive como a nossa ideia aumentar a taxa de ocupação do equipamento. A gente pensou em montar uma logística e já testar ela no MVP, então a ideia se as datas convergirem, né? É que a gente vá até o [UNRESOLVED_ENTITY] da [CLIENT_A] opere o MVP durante o dia volte para [PARTNER_A] carregue O Power Bank. E aí a gente vai para o domo home que é bem perto da [PARTNER_A] fazer operação após as 18 porque a gente a gente entendeu? Que nos condomínios residenciais a demanda tá após as 18 que é quando o pessoal já voltou do trabalho."
236.0,2,sim
236.0,1,"Então com isso isso para a gente é excelente porque a gente pode ter uma taxa de ocupação do Power Bank bem alta, né operando nos edifícios comerciais e estacionamentos durante o dia. E no início da noite operar nos residenciais."
252.0,2,"[UNRESOLVED_ENTITY] que por tudo isso, não existe lá, não sei se ele já pôs."
257.0,1,Não na verdade acho que a gente
260.0,2,Tá ótimo.
260.0,1,deixou meio para discutir contigo e entender qual que são as melhores formas aí da gente levar para lá.
268.0,3,"da minha parte eu a gente teve algumas boas reuniões também, a gente teve a reunião com o Evolution que é aquela empresa que É faz a eletrificação de veículos, né? E também conseguiria fornecer para gente uma proposta e tanto do veículo quanto do banco de baterias. então a gente teve lá na sexta-feira retrasada né sexta-feira retrasada Eles apresentaram uma proposta comercial para gente foi uma proposta, eles disseram um pouco gordurosa, né? Então tem bastante."
304.0,3,"Bastante número que pode ser revisto mas foi importante para a gente ter uma noção aí dos valores que são praticados na praça, né? Vamos falar assim. E mesmo com os valores gordurosos, eles ofereceram uma proposta de alugar mensal e é possível sim baseado números que a gente compartilha com eles. Pagar o aluguel e ter um saldo positivo no final do mês, né? Então foi um número bastante legal."
332.0,3,"Inclusive a gente usou, eles prepararam um cálculo para gente ali bem detalhado, então. Inclusive a gente estava utilizando aquilo para para fazer nossas análises aqui de custo, né? Então essa foi a primeira notícia boa. a segunda notícia positiva também foi a tecnologia que a gente teve lá na Sexta-feira também mas essa sexta-feira né? Onde também. A gente discutiu um pouquinho mais de da aplicação aí do que que eles podem nos encaixar com a gente."
366.0,3,"E também falamos a respeito do veículo que já tem disponível para a gente fazer o MVP. Aí sim em janeiro do ano que vem, né? Então a respeito do mvp2 eles [PARTNER_F] que o veículo está assim disponível, a gente poderia utilizar. Então a gente solicitou para ele desfazer um contrato de passar os valores para a gente e tudo mais né? A gente entender que isso seria viável a gente fazer um contrato de comodato com eles. E a respeito do aluguel em si mensal."
398.0,3,"Eles cometeram que até em 10 dias conseguem fazer uma proposta para gente aí é oficial de quanto que seria esses valores. Mas antes eu bem positivo de lá, acho que a tecnologia era vai ser um parceiro legal com a gente."
415.0,1,"É o [PERSON_E] achou legal destacada da tecnologia era também que ele apresentou dois modelos de parceria, né? Ele apresentou tanto que ele pode alugar para gente no método tradicional, então a gente paga um valor fixo e todo o risco é nosso. Só que pagando esse valor fixo, o que que ele falou ele também assume o risco do nosso negócio escalar demais. Ele fala p****, aluguei barato por um contrato longo. Então ele falou que ele também pode propor."
441.0,1,"Que o time dele tá fazendo as contas para isso que ele pode propor um [UNRESOLVED_ENTITY], ele faz operação e a gente uma parte do quilowatt. Ora vendido fica para ele e a gente não paga um fixo. Talvez isso para o começo seja talvez até o melhor modelo porque ele tá dividindo o risco com a gente, né?"
460.0,2,"Sim, não esse é o melhor modelo. Acho que em qualquer época, viu? Porque se vocês tiverem o parceiro que você paga o ativo variável. A plataforma não tem risco nenhum."
473.0,3,"Ele até comentou de fazer talvez algum Mix, né? Talvez pagar um valor"
476.0,2,Ele tá bem compreensivo a situação
476.0,3,"bem baixo ali mensal, mas também tem um kilowatch-hor só para não penalizar tanto a gente no começo, né no valor."
486.0,2,"de quem começa e quem não tem dinheiro é assim mesmo. Mas veja naquele modelo negócio que vocês desenharam tem lá o parceiro que entra com infraestrutura ele ganha uma parcela do dia, né?"
501.0,1,"Muita convergência com que a gente queria fazer desde o começo, né para ser essa slide e eles a impressão que eu tive não sei se o [PERSON_E] tem a mesma é que eles são uma empresa [UNRESOLVED_ENTITY], né? Ele já enxergaram o potencial de 10 no mercado para tudo não só para recarga móvel. Eles na verdade. Eles não tinham pensado em recarga móvel, só que eles enxergam que o [UNRESOLVED_ENTITY] é o futuro que uma hora Eles são muito fortes como gerador diesel e eles estão investindo em 10 porque eles enxergam que é o futuro."
534.0,1,"Então e eles têm muito dinheiro, eles são Player gigante dessa área aí de gerador."
539.0,2,"É uma é um produto novo para o negócio deles, né? É porque é"
543.0,1,"Sim, sim."
545.0,2,"diferente de alguém que vai fazer um novo produto, né?"
551.0,1,"E ele acha que a humanidade imóvel rodando com o [UNRESOLVED_ENTITY] deles para a gente carregar carro é uma pelo que ele falou, né? Uma propaganda Espetacular para eles, né mostrando o 10 rodando pela cidade, né?"
563.0,2,[UNRESOLVED_ENTITY]
565.0,1,"Bom, acho que do segue é isso, né?"
568.0,2,Única questão aqui que seria legal
569.0,1,"Vamos passar pelo scorecard? Já com base nas discussões que a gente teve aí no dia 28, a gente fez uma atualização do scorecard para essa. semana Nós entendemos [PERSON_A] que agora que nós temos os mvps acordados, né? Só estamos agendando a data e nós conseguimos diversificar né? O MVP que é. Teu no condomínio residencial tem estacionamentos corporativos, né? Em regiões diferentes, né? Hoje a gente tem aí o acordo para fazer uma [UNRESOLVED_ENTITY], um [UNRESOLVED_ENTITY] e um [UNRESOLVED_ENTITY]."
615.0,1,"A gente acha que a gente chegou nesse 5 aí de customer. tecnologia a gente acha que a gente não tem três ainda, mas a gente subiu meio ponto porque Nós fizemos o [UNRESOLVED_ENTITY] para empresa, né? Nós adquirimos aí o chip. semana passada fizemos um número profissional para outra charge fizemos o exercício do de colocar os folderzinhos nos veículos do domo como QR code Fizemos isso no final da semana, né? Então durante o fim de semana, já teve um proprietário que entrou em contato comigo."
656.0,1,"A nossa ideia é que talvez mais entrem essa semana então a gente já montou aí um plano que durante os mvps, a gente não tem aplicativo, mas a gente vai ter os meios de pagamento através link do [UNRESOLVED_ENTITY] é pics agendamento via WhatsApp. A gente já tem esse plano estabelecido agora é? Colocar isso em prática, né? Então a gente acha que subiu meio ponto Business modo a gente acha que ainda ficou estacionado a gente quer esperar."
688.0,1,"O MVP para fazer a validação né? Desse Business Model a partir de time também não não andou a parte de funk também do dia 28 para cá, ainda não caminhou. Mas a partir do momento que a gente tiver aí a proposta da [UNRESOLVED_ENTITY] era na mão, talvez a gente possa começar a olhar para subir para um quatro aqui em funding."
716.0,2,você colocar essa 9/12 na primeira coluna ali.
722.0,1,A remodelar para essa rock.
723.0,2,"Para essa rock, né? Porque daí é vocês fazem o exercício se A o importante é vocês pensarem que vocês têm que atingir aquela meta, né?"
734.0,1,"Tá bom, tá bom."
736.0,2,"Senão vocês vão perder essa referência, eu acho que era interessante agora, você tem que chegar lá na nossa próxima revisão de rock, né? Com qual meta né?"
747.0,1,"Certo, eu já vou colocar um título para isso aqui para mim. Porque daí a gente não deixa isso se perder. Então fazer o 34."
762.0,2,estabelecer as metas das Rodas
770.0,1,Com as metas da segunda rock.
