onset_seconds,speaker_id,text
0.0,1,Bom dia
1.0,2,Bom dia
3.0,1,Tudo bem.
5.0,2,Tudo ótimo e você?
6.0,1,Tudo certo também. Deixa ver se eu consigo abrir a câmera aqui. aí
26.0,3,Bom dia
26.0,2,estamos Bom dia Já tá aí também?
33.0,3,O Tiago tá entrando.
37.0,2,"Thiago tá aí também, podemos começar então. Bom dia tudo bom?"
42.0,4,Bom dia Tudo joia.
46.0,2,"Não deu para avançar muita coisa aí como é que estão. Teve um dia né dois, né? Quem que vai ser o responsável que eu Facilitador é integrador?"
65.0,3,tchau
65.0,2,"Então [UNRESOLVED_ENTITY], abre aí o iOS que ele vai ser de vocês aí, né? Daí vamos trabalhar com ele."
89.0,3,"O seu microfone não tá pegando muito não, tchau."
93.0,4,"Estava no mudo, eu tô pegando aqui o link não ficou salvo. E fizeram boa viagem de volta [PERSON_A]."
107.0,2,"Deu tudo certinho assim tava Nós vamos demorar entre sair lá do hotel chegar em casa ia dar 5 horas que é uma viagem super boa, né? Mas no finalzinho ali 40 minutos"
115.0,3,boa
117.0,2,tinha um caminhão lá. [UNRESOLVED_ENTITY] a estrada lá bloqueou 40 minutos. Mas só isso. O que dá uma viagem rápida também 5:40 não é ruim?
139.0,4,Deixa eu só localizar o share aqui.
153.0,2,"Excelente. Então vamos seguir a agenda ali ó das reuniões, né?"
159.0,4,certo
160.0,2,Reuniões semanais ali aquela ali de cinco minutinhos aí essa continuação dessa conversa aí da viagem alguma notícia mais aí de vocês para compartilhar.
172.0,4,"Eu tô meio adoentado desde ontem, vai ser hoje vai ser um desafio trabalhar com um pouco de febre dor de garganta. Hoje vai ser um dia um pouco"
180.0,2,Dá certo.
182.0,4,"arrastado aí para trabalhar, mas vamos tentar fazer acontecer mesmo assim."
189.0,1,"Da minha da minha parte, acho que a gente teve um retorno legal de um parceiro. Que foi comprou o primeiro contato"
194.0,4,sim
198.0,1,com ele se mostrou bastante interessado em nos ajudar. Acho que é um ponto positivo.
205.0,2,Muito bom.
208.0,3,"Eu acho que da minha parte assim, apesar de a gente ter tido só dois dias a gente conseguiu progredir bastante. Fez bastante contato e então com boas expectativas para essa semana aqui, vamos ter mais tempo para trabalhar."
230.0,2,"o próximo item é o Por enquanto escorcard só tá ali o O kth né? Que é a régua que O que a [PARTNER_A] vai usar aí na para escolher vocês né? A gente trabalhou lá fez essa nota. Aí do dia 7 aí né? E desafio a gente chegar ali no dia no dia 18, né com algum [UNRESOLVED_ENTITY] aí, né? Essa data do dia 18, você já validaram ali os valores."
282.0,4,É foi o que a gente preencheu na sexta-feira a gente revendo as métricas a gente entendeu? Que com que a gente tem nas [UNRESOLVED_ENTITY] isso aqui é algo tangível algo que a gente acha que consegue chegar em 18/11.
296.0,2,"legal Então, só faltou preencher fazer os intermediários ali, depois você faz tá? Entre um e outro só para a gente."
307.0,4,"Tá bom o 14 do 10 acho que todo mundo concorda que hoje a gente tá igual ao dia 7, né?"
312.0,1,Depois a gente faz os outros.
