onset_seconds,speaker_id,text
0.0,1,"Bom dia, [PERSON_E]."
8.0,2,Bom dia
9.0,1,Bom dia tá ouvindo né? Bom dia.
12.0,2,Tô ouvindo.
38.0,2,O [PERSON_G] mandou no grupo que tá entrando aqui 3 minutinhos.
43.0,1,"Eu vi ali, vamos esperamos né?"
48.0,2,sim
124.0,1,[UNRESOLVED_ENTITY] entrando Bom dia [UNRESOLVED_ENTITY].
138.0,3,"Bom dia Tosse chata, então causa que hoje [PERSON_A] da chuva?"
148.0,1,Acho é Ontem choveu bastante aqui.
151.0,3,É Tá um trânsito um caos fila em estacionamento tá meio caótico. Mas você tá bem?
162.0,1,Tudo ótimo e você?
163.0,3,"Bom também, graças a [UNRESOLVED_ENTITY]."
168.0,1,"Agora [PERSON_F] tá aí, bom dia. Vamos começar então."
180.0,3,"vamos Vamos pessoal, vamos começar pelo segue, né que são cinco minutos compartilhar as notícias. Quer comer alguém quer começar posso começar?"
192.0,4,Pode começar.
195.0,3,"Bom eu vou trazer uma notícia de um site que a gente teve na semana passada. O [PERSON_A] que a gente tava com muita dificuldade de abordar os estacionamentos. E aí falei pô. Quem opera o estacionamento da [PARTNER_A] é a [CLIENT_A] que é o maior que existe aqui em [LOCATION_B]. Talvez no [LOCATION_A]. Foi porque que a gente está batendo cabeça sendo que a [PARTNER_A] já tem relacionamento, né? Eu conseguimos descobrir quem era compradora da [PARTNER_A] que cuidava disso."
227.0,3,"Ela foi super solícita e [UNRESOLVED_ENTITY], a [PARTNER_A] acabou de renovar o contrato acabou de ter concorrência. Ela não só nos atendeu por uma reunião presencial, como ela dividiu com a gente na sexta-feira. Todos os contatos não só da [CLIENT_A] como dos outros dois concorrentes que foram para a fase final desse processo. Que a [UNRESOLVED_ENTITY] e a [UNRESOLVED_ENTITY] a gente já tá com o telefone das pessoas com os contatos."
258.0,3,Para atacar essa semana aí conseguir apertar uma mão aí para MVP.
263.0,1,"Que [UNRESOLVED_ENTITY] ideia, hein sensacional? Eu acho que é esta página, não sei se não é aqui de [LOCATION_D]."
274.0,3,Eles são gigantes.
277.0,4,"Eles fazem a zona azul aqui de [LOCATION_B], né? Nossa os caras são."
282.0,1,"Eu não lembro agora, eu sei que tem uns conhecidos nosso que tem uma rede de estacionamento. Mas agora não lembro já está parte. Mas pode ser que seja mesmo. Mas que bom isso daí já dá uma abertura enorme, né? Vocês olharam aquela. o Spin série lá para fazer as perguntas de problema de implicação de investigação"
307.0,3,Toda a gente começou a fazer um para [UNRESOLVED_ENTITY] e a ideia é que toda a abordagem com esses estabelecimentos aí que a gente conseguiu contato. a gente já vai para reunião com o
319.0,1,com roteirinho
319.0,3,Spin preparado vou ter usando o
323.0,1,"Não chegaram a aplicar ele ainda, né?"
326.0,3,Não.
329.0,1,"Que ali é bom que você começa aberto a escutar problemas que vão dar oportunidades, talvez até inesperadas para vocês. Não sei se precisa notar alguma coisa deixou lá, mas acho que deve ter né?"
350.0,3,"a gente não colocou mais isso ainda, mas porque a gente já tem aquela de conseguir falar com"
356.0,1,Eu acho né?
357.0,3,estabelecimentos
364.0,1,mais alguma
368.0,3,oferecemos
370.0,4,"Essa semana a gente teve a reunião presencial com a plugin. Ela foi lá na fábrica deles. Onde eles fazem os tanto as baterias quanto as conversões de veículos né? Foi uma reunião bem boa a gente conseguiu aí. Falar o que a gente queria né que era emprestado o carro lá por duas semanas. Oferecemos a parceria com a [UNRESOLVED_ENTITY] também. O que assim parecia bem positivo, eles gostaram bastante dessa ideia então bom do lado da MVP com a Quatro Rodas, tá quase tudo certo, eu também já conversei lá com a [UNRESOLVED_ENTITY], eles gostaram de ser aqui em [LOCATION_B], então."
418.0,3,Então a gente vai
418.0,4,A gente vai acho que talvez essa semana ou a próxima é uma reunião aí para para a linha datas e tudo
424.0,3,para alinhar
425.0,4,mais né? Tanto com a plugin quanto com a Quatro Rodas o melhor dia para fazer isso. E provavelmente vai sair na edição
431.0,3,para a gente fechar o cego [PERSON_A]
