onset_seconds,speaker_id,text
0.0,1,Fala [PERSON_A]. Bom dia tudo bom?
1.0,2,Bom dia tudo ótimo e você?
3.0,1,Tudo certo.
6.0,2,Tudo ótimo também.
8.0,1,Tudo bem e por aí?
14.0,2,O [PERSON_E] disse que tava. O micro dele atualizando. E atrasar um pouco.
26.0,1,Ah é o [PERSON_G] talvez porque o [PERSON_E]
28.0,2,"É o Tiago, né? O [UNRESOLVED_ENTITY]."
29.0,1,É eu sei que o [PERSON_E] ele tá viajando e não vai conseguir entrar.
36.0,2,Foi para onde?
41.0,1,"Vou te falar que eu não me lembro agora, mas acho que era a praia alguma coisa assim. Mas ele falou que ia não ia viajar exatamente no ano novo e eu viajar depois. Que para falar a verdade nós três essa semana ainda tão de férias, né? Mas eu e o [UNRESOLVED_ENTITY]. Já viajamos que tinha que viajar estamos aqui de volta, então dá para voltar a trabalhar já."
71.0,2,fazer pelo menos a reunião para retomar aí
73.0,1,"É e a gente tem até algumas outras reuniões essa semana então. Vai voltar mais devagar, talvez essa semana, mas vai voltar já."
86.0,2,Já tá entrando.
89.0,1,"Ficar de casa, né que nem hoje estou de casa, não fui para o escritório, mas estamos voltando."
95.0,3,Bom dia pessoal perdão pelo meu
95.0,2,E foi bem de festas.
97.0,1,E aí [PERSON_G]?
98.0,3,"atraso, cheguei meio aqui em cima aqui no [UNRESOLVED_ENTITY]. E aí"
102.0,1,Acho que foi presencial da hora.
104.0,3,"Cara, eu vim porque eu tenho eu tenho consulta hoje com ortopedista. Depois da nossa reunião e aqui no prédio."
112.0,1,Ah sim
112.0,3,"Fazer nem sentido ficar de casa, eu tenho outras tarefas para fazer. Já aproveita que estou aqui. E a gente focar né? Só que é o"
124.0,1,melhor
124.0,3,"[UNRESOLVED_ENTITY], né? Cheguei cinco para as 9 aqui no escritório quando eu ligo o computador atualização do Windows muitos dias desligado."
132.0,1,lógico
