onset_seconds,speaker_id,text
0.0,1,Bom dia
0.0,2,Bom dia tudo bom?
2.0,1,"Tudo bem tudo certo, graças a [UNRESOLVED_ENTITY]. Os nossos colegas aqui vão atrasar uns minutinhos, viu?"
10.0,2,Tem problema? Vamos abrir aí vamos dar uma
11.0,1,"Sim, tem bastante coisa para ajeitar"
14.0,2,[UNRESOLVED_ENTITY] nos dois que dá uma ajeitada na
20.0,1,"porque agora mudou tudo, né?"
24.0,2,"E a gente achei concluiu algumas coisas tinha que por lá no final, né?"
29.0,1,Vamos lá?
29.0,2,"Já dá uma limpada ali que depois já facilita para trabalhar, né?"
34.0,1,"isso aqui por enquanto a gente não vai mexer certo, a gente vai focar aqui embaixo no [UNRESOLVED_ENTITY] certo"
42.0,2,isso
45.0,1,Então vamos lá aqui. A gente colocou os itens novos.
54.0,2,Mas a gente não discutiu ainda uns que não tem mais sentido. Vamos ter que fazer isso então.
62.0,1,"E aqui embaixo [UNRESOLVED_ENTITY] também vão ter algumas que não fazem mais sentido. O score [UNRESOLVED_ENTITY] aqui vai mudar alguma coisinha, né? No caso que a gente tá procurando tava procurando o workshops. Agora a gente vai procurar por clientes mesmo procurando células de bateria."
80.0,2,"Tem que dar uma boa ajeitada nesse daí também, né?"
84.0,1,Vamos fazer agora?
86.0,2,podemos
88.0,1,O número de workshops a gente deixa isso aqui para manter o histórico e abrir uma linha nova.
95.0,2,"Faz isso, mas acho que até não vai precisar né?"
97.0,1,Não você não precisar melhor manda.
101.0,2,"Tem as versões, né? Só ir atrás e pegar as versões que a gente quiser, né? Mas"
106.0,1,isso e a gente colocou lá em cima no
108.0,2,"Sabe o que que eu pensei, né? Vocês visitaram bastante oficina e tal. Era interessante agora vocês fazerem aquela ficha de aprendizado Resumindo isso. E daí concluindo, né? Aprendemos que precisam focar na bateria, né?"
127.0,1,"Isso Beleza, dá para fazer."
128.0,2,"Então É bom registrar isso, né?"
131.0,1,Eu vou abrir aqui para isso assim.
134.0,2,"Foi uma pesquisa assim muito rica, né? E que deu uma guinada"
137.0,1,Com certeza
139.0,2,"importante, então isso é interessante ter a [UNRESOLVED_ENTITY] até que isso vai para o pit, mas depois a gente tem que ver o vídeo porque Dependendo do tempo a gente tem que cortar alguma coisa, né? Mas eu deixaria no Pit deck, sabe? O pente deck é o documento. Que que vamos dizer você não apresenta, mas se o cara pede você manda né? Então eu que [UNRESOLVED_ENTITY] tem mais espaço para você registrar, né?"
166.0,1,isso Vou colocar aprendizados com ficha de teste. sobre todas as
176.0,2,"Sobre as visitas entrevistas que vocês fizeram, né? Vocês podiam fazer ó, que que a gente fez com Os desmanche né? Com Nós visitamos esse esse. Nosso objetivo era isso e o que aprendemos e o que vamos fazer né? Aquela aquela fichinha, né? Daí você vai lá com oficinas? Mesma coisa, né? Você vai até numa concessionária, né uma vez né?"
213.0,1,Foi fomos em mais de uma na verdade.
215.0,2,"Então visitas concessionárias fomos na concessionária tal tal [UNRESOLVED_ENTITY], o que que aprendemos? O que vamos fazer né?"
