onset_seconds,speaker_id,text
0.0,1,Boa tarde tá na praia?
24.0,2,Opa boa tarde Como nós dois não? Tudo certo.
42.0,1,Tudo ótimo e você?
44.0,2,Tudo tranquilo também graças a [UNRESOLVED_ENTITY]. E aproveitando a viagem
51.0,1,"É maravilhoso, tá muito bom."
55.0,2,Bom que beleza.
65.0,1,Agora estamos aqui no lado norte da ilha do [UNRESOLVED_ENTITY].
71.0,2,Foram a passeio.
76.0,1,Vai ser.
83.0,2,Esqueci de colocar o nome certo.
86.0,1,É mesmo.
152.0,1,E algumas comprovações de que tipo existem lugares os clientes têm interesse no Encontro dos carregadores e já aceitei se voltou no nome esmalte em cabeçote.
171.0,2,Oi Tainá.
172.0,3,"Oi gente, tudo bem?"
173.0,1,Boa tarde
175.0,3,Boa tarde deixa eu só arrumar aqui
177.0,2,E você?
178.0,3,"um negócio no meu áudio, espera aí um minuto."
180.0,2,beleza
184.0,1,E o [PERSON_B] vai conseguir também?
186.0,2,O [PERSON_B] não vai ele tá de férias tá [UNRESOLVED_ENTITY]. Que pena. Semana que vem ele tá de volta.
198.0,1,Ela em [UNRESOLVED_ENTITY] agora são 8 horas 8:30.
206.0,2,acho que Não sei.
211.0,1,Não mais nós é mais 5 horas é 5 horas daqui 11:30.
215.0,2,Eu acho que é mais. É 11:30.
224.0,3,Aí a 11:30 agora.
225.0,1,Não aqui são 6:30.
228.0,3,"Nossa aí é ruim, hein?"
230.0,1,"Obrigado aí pela troca de horário, senão nosso horário ia ser duas da manhã."
236.0,2,nossa
237.0,1,"Daí é ruim demais, ainda bem que mas também. Acorda faz e volta para a cama."
248.0,2,"Tá certo vamos lá, deixa eu tirar aqui meu [UNRESOLVED_ENTITY] do fundo aqui que eu coloquei. E fingir que tava aí também, poxa."
257.0,3,estamos
265.0,2,"Beleza, gente. Vamos lá. Então aqui boas notícias dessa semana. Não sei se a Tainá tem alguma o que eu tenho só é que o site Tá bem tá bem bastante visualização. A gente tinha colocado lá no nosso scorecard. Acho que era 300 de objetivo de visualização de visitantes e a gente já passou dos 500."
288.0,1,Nós bom. E vocês estão fazendo alguma campanha?
299.0,2,Com certeza
303.0,3,é bom o Francisco da Esqueci o nome da empresa. Meu Deus agora da onde? É isso [UNRESOLVED_ENTITY]. Nossa tô esquecida. Ele me disse que já mandou o nosso link para o [UNRESOLVED_ENTITY]. Da orta. E aí já adiantou? Como que funciona para ver se ele aceita fazer uma reunião conosco.
333.0,1,Isso aí já vale só as dicas.
341.0,2,"Bom agora passando aqui para o scorecard, eu acabei de atualizar peguei esses números de hoje, então a gente teve a 593 visitantes no site. E 728 é visualizações no geral aí, pode ser que tenha visualizações repetidas aí das mesmas pessoas. Então são números aí que estão maiores do que a nossa previsão aqui, onde está prevendo conseguir 300 e 700 para semana que vem ainda. Então, a gente tinha chutado o número aqui achando que tava muito alto e tá fiel aí a realidade."
376.0,3,bom
376.0,2,"E a gente atualizou aqui os aqui com base no [UNRESOLVED_ENTITY]. H, a gente deu uma passada aí semana passada a gente vê direitinho e com esses valores."
