onset_seconds,speaker_id,text
0.0,1,Bom dia [UNRESOLVED_ENTITY].
2.0,2,Bom dia conectar
40.0,3,Opa bom dia.
41.0,1,Bom dia [PERSON_B].
50.0,2,Tudo bem. Tô abrindo os arquivos aqui.
69.0,3,"Melhor a gente começando com a Tainá tá no médico, né?"
76.0,1,Vai se atrasar então.
78.0,3,"Eu acho que ela vai viu? Até falou que ia tentar conectar do celular, mas [UNRESOLVED_ENTITY] mais nada. Não ela tá fazendo alguns exames de"
86.0,1,E ela tá bem. E ela tá com algum problema?
91.0,3,rotina.
94.0,1,Bom dia
97.0,3,"Ah tá, então chegou."
103.0,4,"Bom dia gente, tudo bem?"
105.0,1,Conseguiu entrar?
107.0,4,"Consegui eu tô aqui no médico ainda só vou pegar uns exames, mas eu consigo participar aqui."
117.0,1,legal
117.0,2,Vamos lá?
125.0,3,Consegue compartilhar para gente aí?
140.0,2,"Então vamos lá com as novidades da semana. Boas notícias, aí a gente fez uma visita no desmanche, né? Pessoal."
150.0,4,sim
152.0,2,"Não é de carro elétrico, mas a gente tava com a gente tava conversando de carro elétrico agora para essa semana uma para essa semana uma para semana que vem. Mas a gente optou por fazer em uma outra de um lanche normal para conseguir começar a conhecer um pouco do trabalho deles. Desmanche muito bom aí um rapaz que fez atendimento com a gente lá muito atencioso. Deu para conhecer bastante. Eles são muito organizados."
187.0,4,"É na verdade, acho que mudou um pouco a nossa perspectiva em relação a desmanche, né [UNRESOLVED_ENTITY] ele até ele mesmo disse. Ah, se você quiser eu atingir com uns que não são assim que são bem ruins, né É bem ainda no modo antigo, mas ele o dele é bem organizado é tudo catalogado. Ele tem o próprio sistema dele. Inclusive ele até ser feliz ou o sistema dele, ele cataloga e oferece o serviço de catalogar para outros desmanches."
220.0,4,"Então, ele realmente é muito bom, ele disse que né ele ainda não trabalhou não pegou nenhum veículo elétrico híbrido. Mas se tiver demanda ele pegaria né? É importante também frisar isso."
235.0,1,"Quem tem um negócio? Do sucesso, né? É uma coisa dessa atrapalha, né a rotina dele, né? Então ele ele vai ser um dos que vai entrar depois mas já vai entrar bem né?"
253.0,4,Sim exatamente.
253.0,1,E ele chega a desmontar o carro ou de catálogo sem desmontar.
259.0,4,"Não eles mesmo eles têm um fluxo muito interessante, eles recebem o veículo. Aí, eles levam para um lugar deles lá desmontam, já vai desmontando e tirando as fotos e depois de desmontado, eles mandam passam para o sistema deles e colocam Tipo na doca dele, sabe separado por tipo de peça com QR. Code todos têm tem QR code para encontrar onde que tá o cada peça, mas é esse fluxo, eles eles próprios desmontam."
291.0,1,Que bacana
291.0,2,"Um lugar só para-choque um lugar só chicotes um lugar só carroceria, tipo tudo muito certinho assim surpreendeu."
301.0,3,É bem organizado [UNRESOLVED_ENTITY]. É um bem.
305.0,2,E a outra?
307.0,4,"mais ou menos, mas é"
312.0,2,"E outra notícia boa que a gente teria seria no caso o pessoal da oficina Infinite, né? O [PERSON_B] que devolutiva"
321.0,3,"não quer falar mais aí no [UNRESOLVED_ENTITY] quatro de [UNRESOLVED_ENTITY]. Mas a gente não conseguimos ali marcar conversar com a [UNRESOLVED_ENTITY] sobre o lance de começarmos a buscar. As peças para ele etc, a gente até anotou algumas hixos aí que a gente vai precisar para complementar isso ao longo dessa semana, né? Daqui a pouco a gente escreve lá. E a gente conseguiu também imaginar mais uma reunião com a outra oficina lá do piquerina quarta-feira os caras preferiram falar presencial aí sobre esse embarque, né da plataforma."
357.0,3,"Então foi isso, eu acho que a gente também conseguiu fazer as atividades que a gente tinha proposto ali sem na [UNRESOLVED_ENTITY] é cheio de conseguir. Avançar bem teve reuniões em marketing da [PARTNER_A] sobre algumas informações ela com a bateria que foi bem bacana. Então acho que é isso resumão."
377.0,1,Muito bom.
379.0,2,"Bom, vamos marcar aqui já atualizando aqui a gente já fez esse levantamento aqui da ao longo da semana do dos principais número de embarcados, a gente já considera a [UNRESOLVED_ENTITY]."
394.0,3,A gente a gente tinha falado na
396.0,4,Não.
396.0,3,semana passada que a gente ia considerar embarcados como a gente os caras toparem a gente procurar peças para eles não era isso foi o que a gente.
406.0,2,se for
408.0,4,"Então, mas é eu acho que a gente tem que considerar ele embarcado, depois que ele envia ele envia alguma demanda para gente porque falar qualquer um fala tem que esperar realmente efetivar a solicitação do cara na minha visão pelo menos."
425.0,3,"A gente tava nesse embate semana passada, porque Ok eu concordo. Mas a gente tava tá? Será que não é muito audacioso para um primeiro 45 dias a gente considerar embarcado, como isso e bom estamos falando sobre isso que é bom a gente redefinir isso aí, vamos como?"
446.0,4,É mas é que se você for ver ainda
447.0,1,mas não
448.0,4,"não tá embarcado, né?"
450.0,1,"Não perco muito tempo se vocês quiserem até põem em duas linhas, aí faz um score."
457.0,4,"Aceito embarcado, só se for."
460.0,1,"Você podia dizer embarcado e o outro Peças. Buscando peças em alguma coisa assim, né?"
469.0,3,"Coloca uma outra linha depois então, mas a gente tem um track aqui, né? Porque às vezes a gente pode estar com vários caras que aceitaram, mas a demanda às vezes ela não vai ver bate pronto."
478.0,1,"Eu eu gosto disso, porque ele remeter ao funil de vendas, né? O primeiro é o cara ter dado eu tenho intenção, né? Mas a Tainá tem razão, né entre a intenção e ele realmente utilizar. Quem que é o embarcado? Mas isso é uma discussão assim que eu digo assim, não perco muito tempo. Definam e usem os dois e avancem que isso só ajuda."
505.0,3,ontem
506.0,4,"Tá, beleza."
509.0,2,Tirando essa questão do embarcado. Acho que nada nada mudou conforme o que estava planejado. o próximo tópico o Da célula de bateria tá um Track.
534.0,4,[UNRESOLVED_ENTITY] a gente fez já o catálogo tá acompanhando lá através da OLX quando as pessoas visitam
544.0,2,tratar através de um [UNRESOLVED_ENTITY] o desmanche
549.0,4,Da minha parte não é um pique com
552.0,2,Beleza [PERSON_B] contratar através de um vídeo especialistas de manutenção em veículos Levantamento das peças do maior impacto para o negócio por mim e também estudar sobre as células de bateria que são de compatibilidade.
576.0,1,Nenhuma. Eixo a gente pensar.
586.0,4,"os proprietários dos desmanches, a gente tem uma reunião amanhã, acho que vai ser né? Presencial vai ser a primeira vez que a gente vai utilizar porque na semana passada o desmanche ele não tinha né? Veículos elétricos em híbridos. Então foi uma conversa mais né para entender informal ali, mas amanhã a gente já vai fazer esse. Seguindo que a gente já tinha combinado."
613.0,3,[UNRESOLVED_ENTITY] a gente tem no primeiro desmante que tem supostamente.
617.0,4,[UNRESOLVED_ENTITY]. Pelo menos quando eu contatei marque a reunião.
623.0,1,"E a ideia agora vocês vão ver seletão organizado que nem outro, né?"
627.0,4,isso
627.0,1,"E daí vão ver como que vocês entram com a solução, né?"
633.0,4,isso aí
635.0,3,que tem elas têm enrolar mais na minha atividade que a gente fala no
649.0,2,Vamos colocar
655.0,1,"Mas alguém lembra ou notícia de vocês também, né da equipe? Como é que vocês estão ainda?"
663.0,3,"Eu tenho uma pergunta aproveitando esse topa, Tainá, você chegou a conseguir algumas fotos lá do catálogo não?"
671.0,4,"Não ainda não é não, não é"
673.0,3,Não mandaram.
676.0,4,"aquilo lá, né? Eles ficam eu depois eu vou até mandar um print para vocês dele falando. Ah vou mandar foto sim e não manda aí você cobra Ah. E aí tem a foto. Ah, vou te mandar aí fica sem responder um tempão. Eu tô com esperança de amanhã, né com conversando pessoalmente com o pessoal do Diplomata, eles oferecerem pra gente uma forma mais fácil, né do que pelo WhatsApp."
702.0,3,"Tá é porque. A mordida que a gente está embarcando né? Falando de câncer. Ainda tentando embarcar na verdade seja ao vivo no WhatsApp, né ou por telefone? Acho que quanto antes a gente conseguir pelo menos algum conjunto de fotos a gente não precisa de ter todos né? Mas tipo pelo menos algum para a gente disponibilizar para eles que é basicamente a conversa que a gente montou, né? Eles pedirem para a gente quando houver demanda e a gente compartilhar o que a gente já tem para ele saber."
731.0,3,"Então, quanto antes a gente se a gente conseguir alguma coisa essa semana para complementar um pouquinho esse catálogo. Acho que pode ser uma boa. Se você quiser Acho que até a gente tinha falado de abrir o macho para isso, se vocês quiserem anotar agora isso aí. Vamos Popular o catálogo com fotos reais."
778.0,2,o catálogo com fotos reais aberto Uma coisa que ia comentar com vocês é tudo que a gente conversou nesse último desmanche eles são obrigados a tirar foto para colocar no site do Detran.
795.0,4,de 49 itens obrigatório
801.0,2,"Então, talvez eles até tem essa foto em algum lugar, né? Não seria um negócio."
807.0,1,"Para vocês, né? Pegar esses 49 itens e começar com eles, já que eles são obrigados."
816.0,4,"Isso de veículos a combustão não sei como funciona a hidrelétrica. Acho que talvez a gente descubra amanhã, né?"
823.0,1,Certo boa questão para anotar aí.
828.0,2,Outra coisa que eu queria falar. Daqueles itens que eu levantei lá na visita da verão que o cataloguei assim as peças que eu vi que tava disponíveis assim que o pessoal tinha desmontado lá e eu consegui pegar o código. Será que faz sentido a gente anunciar elas também para enxergar a demanda?
849.0,3,as 49
851.0,4,Não acho que ele catalogou.
851.0,2,Não.
854.0,4,"Acho que sim, viu? Tem mas tem que ver se não os desmanche que tem né? Essas peças se tivesse em super."
864.0,2,"isso essas peças aqui que eu peguei no E o catálogo aqui e com código certinho de cada uma delas, talvez a gente coloca também no OLX aumentar um pouco o número de coisas lá que a gente tem anunciado para ver mais a questão da demanda também. Beleza então"
882.0,3,"Eu acho que a gente pode ter duas ou duas alternativas, aí acho que no ids a gente pode discutir mais a gente vai para um teste OLX. Ou se a gente incorpora isso como se a gente tivesse tipo feito entre o Maker, né? Tipo a gente não tem mais se alguém pedir a gente corre atrás e coloca no nosso catálogo próprio porque a gente chegar no ids que vale a pena discussão."
907.0,4,"Hoje depois coloca esse catálogo no 15, eu acho que não sei se está lá, tá?"
911.0,2,Vamos lá agora tudo isso.
912.0,4,Beleza.
925.0,2,então
933.0,3,[UNRESOLVED_ENTITY] deu quase uma vez quase Mês versário as atividades.
937.0,2,Aquela mudou. Vamos visitar um desmanche para entender o fluxo de trabalho de dia não necessariamente que possam veículo elétrico ok também. Revisar conversa de oferta com oficinas verão em Infinity.
961.0,3,Já foi haverá uma quarta-feira. Então vamos manter. Tenha do da reunião da [PARTNER_A] ali é o 15.
972.0,4,Coloquei a data.
973.0,3,"Aqui não tá riscadinho, tá?"
976.0,2,beleza
1005.0,2,ok Vamos para o próximo aqui.
1013.0,3,"vamos lá, a gente tinha falado além dessa isca que a gente já escreveu a gente colocou mais duas que surgiram a partir da visita no desmanche sexta-feira aí Eu já tinha sido comentário. A gente abriu algumas ao longo da semana, né? A gente colocou essa 44 aí. De né? O pessoal comentou pessoal da minha antiga área lá comentou que algumas seguradoras. Elas têm os próprios desmanches entre aspas delas assim. Não sei se alguma coisa conveniado."
1049.0,3,"Elas têm um próprio Pátio delas, então talvez fosse legal de investigar. A gente abriu isso no dia 31. Ele é visita a gente a Tainá levantou uma bola sobre possível parceria com Detran, se quiser falar mais sobre isso a gente recuperar o tema."
1065.0,4,"Eu tinha comentado com eles de tipo tentar ir atrás do [UNRESOLVED_ENTITY] para a gente ter a informação das peças. Quais são os Todos os desmanches que possuem Veículos Elétricos híbridos porque eles são obrigados a catalogar dentro do site do Detran É algumas peças específicas, né dentro daquelas 49, talvez híbridas elétricas deve ter menos mas deve ter algumas ou seja, o [UNRESOLVED_ENTITY] tem. Especificado. Quais são os desmanches certinho que tem que trabalhar com esse tipo de veículo? Então eu tinha falado para a gente tentar ir atrás de alguma coisa do tipo."
1107.0,1,"Uma boa caminho curto, né? Até até para entender bem o que que é esse fluxo que o [UNRESOLVED_ENTITY] está fazendo onde que ele publica isso se ele [UNRESOLVED_ENTITY], né?"
1120.0,3,Que a gente tinha visto não sei.
1121.0,1,"Pode ser um caminho curto para vocês terem um catálogo grande, né?"
1126.0,3,"É então, eles até tem uma você consegue consultar por região ali o desmanches legais, né? Só que lá não diz nada sobre ter peças desses veículos ou não. Você tem."
1137.0,4,Qual o tipo de veículo que tem?
1139.0,3,"É não diz nada. Talvez a gente conseguisse conversar com eles para ver se tem uma forma prática de descobrir isso ou pelo menos de descobrir as peças que eles rastreiam normalmente, né? O que comentou na sexta-feira essas peças rastreáveis que você tem que catalogar são as peças que estão se preocupam mais com sinistro coisa iniciar as peças que mais sai tipo tudo bem. Tem a questão da carroceria que lá não tá mais então peças acho que deve ter um valor razoável a ponto do Detran querer olhar se não tem nada legal, né? A gente consegue ver isso para híbridos de elétricos."
1176.0,3,"Tem alguma coisa nesse tipo, eu acho que facilita até quando a gente vai falar de Do que procurar né? A gente já sabe que tipo esses aqui podem ser os mais frequentes tem um cheiro já da demanda, né?"
1192.0,1,"Acho uma boa enxuto, não sei se já não saiu muito doido."
1197.0,3,Com certeza verificar
1203.0,1,É aonde que vocês?
1211.0,3,sobre peças rastreáveis para VHS e possíveis desmanches vinculados
1225.0,1,"Porque se eles estão? A boa prática para o [UNRESOLVED_ENTITY] seria assim, eles estão recebendo a foto eles estão colocando em algum [UNRESOLVED_ENTITY], né? Se ele estiver colocando no [UNRESOLVED_ENTITY] você estiverem acesso. Vocês vão ter acesso a peças e ainda quem está com a peça, né?"
1247.0,3,"É porque fica meio igual aquele lance do site de sapato, né? A gente não precisa nem entrar em contato com o cara para pedir a foto se a gente achar é esses públicos."
1253.0,1,"E é você, só precisa entrar em contato para ele autorizar eu posso anunciar essa tua peça né? Mas eu acho que ele vai dizer sim."
1263.0,3,"É o cara muito mais, né?"
1264.0,1,"mas Já imaginou isso? Pode dar uma velocidade porque daí se você o seu cara é 49, né? Mas você sabe que o carro tem outras mais que 49, né? Até 50 51, você ainda pode ir atrás das outras, né?"
1286.0,3,ela tava nas 49 de
1291.0,1,É muito bom.
1292.0,4,"Aí eu nem sei se bateria, por exemplo entra nisso, né? Tipo dentro dessas 49. Não lembro que ele mostrou isso não."
1305.0,3,Eu acho que tinha.
1306.0,1,"Bateria do carro elétrico talvez vem estar né? Ela é uma Semente não sei se dá para roubar ela, né? Porque ali. é que ele quer, o Detran ele tem mais agora também o negócio do Ele tem que acabar com a o mercado e legal de peças, né? Porque o mercado ilegal que o cara rouba desmonta e vai para o mercado ilegal, né?"
1335.0,3,"Bom, isso é aquela coisa que só só"
1336.0,4,É justamente por isso que eles obrigam a colocar esses 49 Peças.
1341.0,1,É só indo lá.
1346.0,3,"sabendo para saber. Tudo que a gente fizer aqui, pode ser só achismo. E a outra que a gente tinha colocado era? Tá bom mas não tá tudo. Acho que até abrir aqui. Vocês tem um canal de contato deles. empresas credenciadas lista de outros estados [UNRESOLVED_ENTITY] de [LOCATION_B] Detran SP C é um link de contato deixa eu ver. Só para a gente saber exatamente. Fale com Detran Facebook, eles têm um e-mail aqui."
1423.0,3,"dúvida sobre o procedimentos outros assuntos uma manifestação que ele considera como solicitação reclamação sugestão e elogios então, talvez seja o [UNRESOLVED_ENTITY] para ver se os caras respondem uma coisa até deixar o link aqui. mandar lá no"
1453.0,1,"Você já ouviram falar daquele que entre você e a pessoa que você quer conversar no mundo, só existe em sete pessoas. Então veja tem vocês tem que procurar utilizar só isso porque esses e-mails assim, né? Até os cara analisarem até eles encaminharem internamente vai demorar muito, né? Mas se vocês conhecem alguém do [UNRESOLVED_ENTITY], por exemplo, liga para ele, né? Pergunta quem que era daí ele dá o telefone."
1482.0,1,"Daí vocês entram em contato e vão e vão escalando, né? E sempre que vocês vão escalando, vocês vão dizer Fulano me passou o teu telefone, né para conversar sobre isso. Você podia me ajudar, né? Então você tá sempre se apresentando como seu Fulano, conhecesse bem você né? Então daí é você tem mais chance de conseguir sabe?"
1508.0,3,"acho que talvez bom, não sei se alguém conhece alguém do DETRAN, mas"
1511.0,1,já não penso eu não exemplo porque
1515.0,3,Que é melhor?
1515.0,1,você pode até [UNRESOLVED_ENTITY] para
1516.0,4,"Tem também [UNRESOLVED_ENTITY], né tentar nesse jeito também."
1519.0,1,"Um é isso tem link de tem um monte de coisa é descobrir pelo menos qual é a área do que trata disso, né? Quem que é o gerente? Quem que trabalha lá, então tem que ir nessa linha e daí telefonar. E dizer eu sou Fulano, né? Nome sobrenome da [PARTNER_A] tal, né? Para que a secretária sempre vai barrar vocês sabe uma secretária sempre mas daí eles pulando da [PARTNER_A] sobrenome e daí eu fui indicado aqui o pulando me indicou para falar com ele sobre isso. Daí é uma coisa mais conhecida."
1558.0,3,"Eu até mandei aqui no grupo Gil, achei uma engenheira do [UNRESOLVED_ENTITY] [LOCATION_B] aqui."
1565.0,2,Boa a gente tira dúvida com ela ou quem mais foi?
1567.0,3,Respeita. Então você já pode já mandar [UNRESOLVED_ENTITY] sim.
1573.0,1,"Para ela é assim, ela entra ali no computador dela, ela sabe a área sabe o nome da pessoa né?"
1581.0,3,"Então acho que pode ser um caminho, não sei se ela não parece. Tão ativa assim, mas é um caminho. Acho que tem que estar por ela algumas outras."
1593.0,1,"Ou se ela indica outra né? Porque ela pode dizer eu não sei mas fale com Fulano, né?"
1600.0,3,"Sim, então legal. Já anotou tudo lá."
1605.0,2,Coloquei coloquei como verificar com Detran sobre peças rastreáveis para veículos elétrica.
1610.0,3,beleza
1611.0,2,Mantido então Abrir aí fio 47.
1614.0,3,"E aí a outra é que a gente o próprio cara do desmanche deu essa ideia para gente que era investigar a demanda de manutenção nas próprias concessionárias, tipo a gente foi nas oficinas, né? E a gente sabe que a demanda é variável não ter. oficinas que tem mais demanda outras que têm zero demanda outros que tem pouca, mas talvez a gente vê como é que tá isso na própria concessionária tipo caixa de mercado também a gente vê"
1645.0,1,"E até investigar se eles comprariam né na falta da peça, eles utilizam uma peça. Com essa procedência, né?"
1656.0,3,O que a gente pelo menos?
1657.0,1,"Eles pegarem lá e dizer bem assim não olha você tem que esperar 60 dias aí se tudo der certo chega uma peça da [LOCATION_F], né? Isso é horrível para eles, né? Talvez seja uma solução. Que eles gostem sabe?"
1672.0,3,É porque pelo menos teve que
1672.0,1,"Porque eles dizem não para o cliente, eles. Olha eu não tenho a peça ela vai demorar 60 dias 90 dias, mas eu tenho aqui eu entrei no site essa peça tem lá portanto. Verificado não existe essa"
