onset_seconds,speaker_id,text
0.0,1,"Que conseguisse um tempinho. Por volta do meio-dia para gente falar sobre Tá bom, já tô retornando para [LOCATION_D]. Obrigado. Um abraço."
88.0,2,Bom dia
89.0,1,Bom dia
92.0,2,Deixa eu mandar o link aqui para o meu pessoal.
139.0,2,Entrei com a conta errada.
143.0,1,"Deixa eu ver tá? permitindo aqui não sei porque que pediu para eu permitir aqui mas Já tá aqui, vamos ver tudo bom."
161.0,3,Bom dia Tudo bem e você?
165.0,1,Tudo ótimo.
172.0,3,hoje esmalte em cabeçote
180.0,2,É a conta do celular corporativo da [PARTNER_A].
184.0,3,"Ah, ainda bem que você avisou que"
188.0,2,Mas sou [UNRESOLVED_ENTITY] caso não tenha ficado [PARTNER_F] aí.
193.0,3,não tinha percebido.
197.0,1,É bom esclarecer.
200.0,2,O [PERSON_A] a gente compartilha ou você que compartilha?
205.0,1,"É que tá faltando o [PERSON_B], né?"
208.0,2,"Não ele tá entrando aqui, mas já para ir adiantando."
210.0,1,"Isso para ir adiantando você que é o nosso integrador, né você?"
215.0,2,Eu posso compartilhar aqui já?
217.0,1,"O documento é aquele mesmo, né?"
220.0,2,perfeito
221.0,1,"Tem agenda lá da reunião, tudo a gente segue sempre por ali."
225.0,3,O menino deixa eu te mandar. Eu tava no caminho inclusive.
234.0,1,"Então como é que foram esses dois dias? Que não nos vemos só começando a reunião, né? Os dois dias aí."
244.0,2,"Foram bons eu acho né? A gente conseguiu assim é que foi pouco tempo, né? Dois dias e pouco tempo, mas a gente"
250.0,1,É muito.
250.0,2,pode. Conseguir conseguiu aí algumas coisas a gente ia na sexta-feira fazer uma visita aí numa concessionária para fazer um teste drive conversar com um cara aqui conhece bastante aí de manutenção de carro elétrico. Só que infelizmente a gente teve um uma tempestade forte aqui que impossibilitou a gente de participar.
273.0,1,"Eu vi como é que tá foi feia, né?"
277.0,3,foi
278.0,1,Que eu recebi aqui foi bem.
281.0,3,"Nossa foi feio mesmo, eu tava indo né? Tava indo eu e o Gi, só que eu tava saindo lá de [UNRESOLVED_ENTITY] da minha casa. E aí caiu Tipo tinha um carro outro carro e meu carro e aí caiu uma árvore na frente do terceiro carro assim da frente sabe aí. Eu tava com meu namorado, ele falou [UNRESOLVED_ENTITY] É melhor nem ir aí acabou que o cara da GW me mandou mensagem falando que tava sem energia lá para marcar para outro dia e a gente."
308.0,3,"Concordou mesmo que não tinha condições, mas durou assim cinco minutos a tempestade foi o caos durante 5 minutos."
318.0,2,"E na verdade foi muito do nada, né? Porque eu mandei mensagem para Tainá não consigo sair tá? Tipo o mundo tá caindo aqui, ela falou aqui tá tranquilo, deu dois minutos deu dois minutos, ela mandou"
327.0,3,Mas foi por mais que a gente teve
330.0,2,caiu uma árvore aqui na frente.
335.0,1,melhor
336.0,2,"Consegue aceitar o [PERSON_B], ele já entrou."
340.0,1,Eu dei para aceitar todos aqui. Deixa eu ver como é que eu não. Ah tá aqui permitir.
354.0,3,"pouco tempo, eu achei que foi bem. A gente conseguiu bastante coisa em pouco tempo, principalmente assim é questão. Da oficina que o [PERSON_B] conseguiu os contatos bons. Eu também eu pedi. Aquele modelo lá daquela bateria. Ele falou o valor para gente aquele cara. E aí eu perguntei para o cara da bioidi, quanto que era a bateria daquele modelo uma nova e é tipo o triplo do valor é muito caro uma nova o cara tá vendendo a 25 mil mãozada enquanto lá na bio é de uma nova é 193 mil. Muita diferença."
395.0,1,Quase 10 vezes mais então.
400.0,3,"Exatamente. E aí eu fiz um pouco de amizade com um cara, ele disse que vai descobrir para mim desse modelo quanto a células tem nessa bateria. Aí ele vai me mandar, ele disse que ia falar com um técnico dele lá da concessionária para informar quantas célula perguntar quantas células têm para falar para a gente que aí a gente consegue até calcular um ticket médio por célula, né? E assim Acho que hoje a nossa maior dificuldade é encontrar as baterias para reuso porque a questão da oficina questão de vender essas baterias já tá bem encaminhado na minha perspectiva."
439.0,1,"Mas como é que você imagina vender nesse bem que a gente tem que só declarar uma Exu aqui, né? Não não precisamos mas assim é que os carros da meia de tem garantia, né?"
455.0,3,"É na verdade, a gente tem que até se aprofundar um pouco sobre isso, né? Porque a gwm por exemplo, né? Que hoje conversou com o cara parece que são dois anos de garantia para tudo, mas não sei quem sei lá tudo se deu problema da bateria nesses dois anos. Eles vão trocar agora de resto mal usa essas outras coisas tá funcionando. Eles não vão trocar não é? Tipo tá com sei lá a bateria tá viciada, tá? Pouco tempo não tá quebrada."
484.0,1,Será que a gente já notou isso no ichur?
489.0,4,"É isso que eu ia falar assim para gente tentar seguir o modelinho, né? Acho que são duas hits aí que a gente tem que abrir uma é tanto de investigar. Quais são as condições de garantia pensar nas duas principais aí vai né? Que estão aqui no [LOCATION_A]. E uma de pesquisa de preço de mercado das Baterias, né? Tainá? Conseguiu arrumar algumas informações já mas até para a gente também procurar usadas no mercado."
516.0,4,Acho que investigar preço de mercado de baterias e células são é uma outra Extra então tem duas aí.
523.0,2,"Então vou colocar aqui ó, vamos ver se concorda comigo verificar é quais são as condições de garantir que o as concessionárias fornecem."
532.0,3,Isso coloca assim as principais de
533.0,4,isso
534.0,3,elétricos aí pode até colocar bioid gwm a princípio a gente focar nessas duas.
541.0,1,Essas duas irmãs.
543.0,4,Acho que hoje tá escrevendo já.
545.0,3,e
546.0,2,"Vocês estão vendo a tela, né?"
547.0,4,Tá bom.
548.0,3,Estamos então daí é da [UNRESOLVED_ENTITY] para até ver com esse cara que eu tô começando da gwm com o [UNRESOLVED_ENTITY] o meu é [UNRESOLVED_ENTITY].
558.0,2,"Certo, então foi aberta aqui hoje dia 14/10 24. Tem qualquer outra coisa que a gente comentou."
566.0,3,Verificar o preço né?
569.0,4,pesquisa de preço de mercado de baterias e células a gente é
573.0,3,Esse tipo de coisa.
575.0,4,a gente
577.0,1,E aí eu acho que daria para pôr assim do 100% elétrico e dos
581.0,4,Livres também né.
582.0,1,híbridos. Não vamos discutir só anotar isso.
587.0,4,é
587.0,3,Mas você acha que a gente foca primeiro nos elétricos ou vai junto?
593.0,4,Acho que vai junto.
593.0,3,Porque assim
595.0,4,Porque a [PARTNER_A] tá olhando os dois.
597.0,3,"Porque o que eu tenho notado, né? Eu até recebi algumas baterias de híbridos aqui, elas são diferentes, parece que não vende por célula é a bateria azona assim, não sei se é por módulo, mas pelo que eu vejo essas baterias pelo menos aparentemente não parece que é por célula, mas a gente pode estudar os modelos. Eu tenho algumas aqui que eles me mandaram. os desmanches no caso"
622.0,4,"Aqui tem muito mais híbrido do que elétrico na rua, né? Então assim."
629.0,3,verdade
630.0,4,Você arruma qualquer coisa é só para ter aberto.
