onset_seconds,speaker_id,text
0.0,1,"Tudo bem, graças a [UNRESOLVED_ENTITY]."
1.0,2,Tudo bom [PERSON_B]? Tudo ótimo e você? Como é que tá? [UNRESOLVED_ENTITY] aí como é que foi a apresentação? Tô curioso.
15.0,1,"É foi na terça-feira, né? Então deu tudo certo. Mas ficou claramente exposto assim que não existe um alinhamento entre a coordenação do programa, principalmente [LOCATION_E] com os anjos aqui. Porque a gente teve que né fomos orientados igual a gente trabalhou que são as últimas duas semanas é fazer o spinning né de tentar encontrar uma forma de funcionar dentro de casa. E a única coisa por incrível que pareça que bateu no nosso Pit é o justamente. O spinning eles acham que é uma proposta de valor que a gente tem que estar no mercado, só que a gente não pode."
53.0,3,"Hi, I’m transcribing this call with my Tactiq AI Extension: https://tactiq.io/r/transcribing"
55.0,1,"Então você já imagina como é que ficou ficou o Gabriel de um lado falando gente eu super entendo. Uma cara a gente não consegue fazer eles não têm direito criativo da ideia para tocar por eles mesmo. Então assim todo mundo achou, né? Que quando o pessoal então responde até comentar detalhes, mas todo mundo achou a proposta muito pertinente, tipo não é não foi dúvida para ninguém de que é um tema relevante e de que vai precisar ser trabalhado, eles questionaram um pouco a questão do time se a gente não tá querendo começar cedo demais."
90.0,1,"Mas não em nenhum momento foi dito que não era uma proposta com valor ou que não merecia ser feito era muito mais a questão do tempo mesmo, tipo, talvez vocês estejam muito adiantados no tempo."
103.0,2,"É isso isso, a gente tentou colocar ele."
106.0,1,"Já sabia, né? Então assim."
107.0,2,Não foi o suficiente.
110.0,1,"É assim as respostas foram bem legais, eles gostaram pelo fato da gente ia ter uma possibilidade de fazer o MVP dentro de casa. Mas o que bateu um pouco, né? [UNRESOLVED_ENTITY] foi esse lance assim, porque se a gente consegue ir tocando isso no mercado a gente consegue avançando com baterias de outras empresas. E por aí vai mas quando a gente vem para o universo [PARTNER_A] é um negócio fica bem mais limitado."
133.0,1,Então assim um filho que a gente tava conversando depois da reunião aí gente depois vocês complementa com mais coisas que provavelmente já que tem essa questão.
146.0,2,Eu é que não me aguentei você esperar vocês e perguntei foi a reunião.
146.0,4,Bom dia
161.0,1,"E aí o filho em que a gente estava sentindo assim, era que como a gente não pode tocar isso por fora porque né assinamos os trens e condições lá embaixo lá no formulário, mano, traz é de que provavelmente em algum momento. Essa parada vai vir para lá no [LOCATION_A], né de desenvolver nessa questão. E aí acho que deve envolver a gente não jogar a gente numa área para tocar isso, mas tipo. Cada um na sua área e montarem uma equipe de projeto para tocar isso e a gente tá dentro dessa equipe foi isso que a gente começou a ter um filme assim de que mas plausível de acontecer."
197.0,2,Mas com essa alternativa é boa nós essa alternativa.
200.0,1,"Eu acho que a gente volta todo mundo para as áreas para cada um voltar a tocar suas próprias coisas, mas quando vier esse futuro aí em algum momento que eles acharem pertinente. A gente tá tendo várias reuniões a gente comenta aí ao longo da reunião. Aí eu acho que a gente deve na [PARTNER_A] bem comum assim, tem alguns projetos meio crosas assim, então se tem um projeto que vai ter um cara da engenharia é um cara da logística é um cara de ti um cara de não sei aonde um cara de não sei aonde e [UNRESOLVED_ENTITY] então."
228.0,2,"Em todos os meses para entregar o relatório desse jeito, né? isso aí"
235.0,1,"E aí trabalha com mais gente, né de não tocaria os três sozinhos, porque tipo a dimensão que tava tomando um negócio só mais três é muito pouco."
244.0,2,"Não e precisa da precisa da agora da do apoio da onde vai receber, né? Precisa ter o envolvimento deles, né? Não mas se for você conseguir isso. Eu diria já é sucesso, sabe isso daí é bom. Agora e o negócio da circularidade."
263.0,1,"É a gente vai ter uma reunião a gente com depois a reunião com [UNRESOLVED_ENTITY] que a gente teve na quarta, eles quarta, né, gente? Não na terça mesmo."
273.0,5,Na terça na terça.
273.0,1,"Ele chamou essa parte 30 pessoas, ele chamou todo mundo que reporta para ele lá que coma."
280.0,5,"Né, então?"
282.0,1,galera
284.0,5,Ele a gente lá para reunião uma pessoa quase não entra ele chamou tinha.
289.0,1,"Todo mundo foi e indicou ali três pessoas, né que a gente marca uma reunião,"
291.0,2,Que bacana
294.0,1,acho que já falando de câncer.
296.0,5,Tem um cara né?
