onset_seconds,speaker_id,text
0.0,1,Tudo ótimo e você?
42.0,2,Bom dia tudo bem? Tudo certo. Pessoal tá entrando já Tainá teve um problema aí ela vai participar mas a tua hospitalizada viu?
58.0,1,"Me mandou né um negócio do tamanho do mercado, né?"
61.0,2,Isso eu fiquei de mandar.
62.0,1,"E daí, você mandou mais coisas aqui?"
67.0,2,Eu vou apresentar hoje aqui.
67.0,1,Vamos ver hoje sem falta.
74.0,2,Então eu tinha feito a estimativa pelos sinistros. E acho que faz mais sentido a gente olhar pensando sempre no mercado. Oito Anos Antes que é a vida útil da bateria. Por exemplo 2030 eu vou ver como que tá o mercado da de todas as matérias que foram vendidas em 22 aí deram aqueles valores que eu coloquei lá.
102.0,1,"Esse negócio da Vida última vez eu dei uma estudada. Mas eu não lembro de direito, sabe porque a vida útil ela tem uma definição, se eu não me engano a definição dela é. Quando que no mínimo assim 50% das coisas ainda estão funcionando? Não é 100% sabe como porque ela é agora não lembro se esse número era 50% mas eu acho que era."
139.0,2,"Funciona, mas ela funciona com uma capacidade menor, né?"
142.0,1,"Não e até quando chega de uma determinada capacidade já é o fim da vida útil dela, né?"
147.0,2,Vamos lá?
150.0,3,Oi Bem tô no hospital.
154.0,1,"Pois é, tô vendo que já aconteceu."
157.0,3,Tô internada desde sexta.
160.0,1,porque
161.0,3,Tô com uma infecção é uma infecção urinária e subiu para o rim sabe? E eu tenho que ficar internada tomando antibiótico.
172.0,1,É não é um antibiótico só tem no hospital. Não tem em outro lugar é o único lugar.
178.0,3,Eu acho que é o nome sabe? Você conhece mas só pode
182.0,1,"Eu conheço porque o meu pai tomava bastante, ele volta e meia tinha né infecção e o único jeito interno. Tem que ter paciência e você tem um ciclo, né? Aí você não sai achei antes de 5 dias, né uma coisa assim, né?"
199.0,3,Nem me fala agora porque tipo para internar eles falaram uns três dias aí agora já são 7 dias.
207.0,1,"Porque ele tem o ciclo, né da aplicação do antibiótico, não é curto, né durante uma semana uma coisa assim."
