onset_seconds,speaker_id,text
0.0,1,"É impressionante a fixação dele pelo antecessor pelo presidente, [UNRESOLVED_ENTITY], não tem mais o que fazer lá e os jornalistas que o acompanham nessa viagem seja um brasileiros ou mesmo de outros países agências internacionais. Será que não tem outras perguntas? Por exemplo o que eu acabei de dizer? Que tipo de acordo sairá dessa viagem, o que é que vocês estão assinando a economia brasileira? Vai para e as declarações do presidente dos [UNRESOLVED_ENTITY] [UNRESOLVED_ENTITY] sobre o [LOCATION_A] até que ponto o [LOCATION_A] está ou não preocupado com o que acontece no maior país na maior nação do planeta em um maior país do continente não ele parece obcecado pelo presente [UNRESOLVED_ENTITY], porque tudo o que ele quer é que o presente [UNRESOLVED_ENTITY] fique de fora do jogo eleitoral, não só inelegível, mas também o sonho dele e de todos os petistas e da esquerda tanto na política como nas redações da empresa tradicional é que o presidente [UNRESOLVED_ENTITY] seja preso porque sabe que ele é o maior cabo Eleitoral do país ou está no [UNRESOLVED_ENTITY] gastando de"
309.0,2,Os meninos estão entrando já. O [PERSON_E] tá ligando aqui o computador e o [PERSON_F]
309.0,1,"Bom dia [PERSON_G], tudo bom? Tudo certinho também."
318.0,2,"tá subindo, mas só eles entrando o [PERSON_E] a gente."
320.0,1,Tá ok.
321.0,3,"Hi, I’m transcribing this call with my Tactiq AI Extension: https://tactiq.io/r/transcribing"
326.0,2,começar Tudo bem por aí [PERSON_A]?
332.0,1,Tudo ótimo.
334.0,2,Que bom.
335.0,1,E a correria de vocês aí?
337.0,2,"Olha de novo, né? A gente tá nessa reta final onde a gente quer muito muito fazer dar certo. Um espinho então todo dia uma novidade todo dia uma surpresa na agenda. nós estamos muito focado em Algumas frentes né uma delas é nós temos apresentação essa semana. Para o [UNRESOLVED_ENTITY] e para o [PERSON_H] separadas, né foram separados Nós temos na próxima semana, né? Hoje não desculpa essa semana na sexta-feira, a gente tem um primeiro round que é com [UNRESOLVED_ENTITY]. Para na outra quarta-feira, a gente tem um round com [UNRESOLVED_ENTITY] e o galão juntos."
383.0,2,"Então a gente já aí tem esse fórum com o harcha aí tem o pente final para os [INVESTOR_A] e para as nossas lideranças atuais, então a gente está trabalhando muito focado, né em como mostrar tudo que a gente fez de uma forma que mostra valor para o negócio [PARTNER_A]. Muito no sentido do que a gente conversou na segunda passada, né? De que o que"
405.0,1,"É vocês têm também a da [PARTNER_A] esse caminhão da [PARTNER_A], né? Que vocês"
405.0,2,"a gente fez não era. Não era descartável, né que a gente podia aproveitar isso para provar o valor para [PARTNER_A]. E a gente também tem o que vai acontecer essa semana, só estamos acertando o dia. A data deve sair hoje. Que é o toque com a [PARTNER_B] que esse aí a gente até acha que vai ser uma bala de prata no nosso Pit porque? É uma validação com pesado dentro do grupo, né dentro do grupo."
436.0,2,"então, isso aí é uma a gente vê que enxerga que vai ser um trunfo porque"
446.0,1,foram lá perceberam que ele precisa de um local para carregamento para dar mais um dia.
451.0,2,"Sim sim, a nossa grande frustração nesse caso. é que os dois da [PARTNER_A] Que nós tínhamos o plano de de atuar na No carregamento deles já em termos de MVP ou de poc? Os dois estão parados, né? Então não vamos conseguir fazer o serviço. Isso foi uma frustração."
472.0,1,"É mas é assim vocês tinham agendado e iam fazer isso e aumentar o alcance do caminhão, né? Mas o caminhão estragou, assim que recuperar vocês fazem o teste igual. né"
488.0,2,"Sim, sim, dá para a gente prometer isso, né?"
