onset_seconds,speaker_id,text
0.0,1,Bom dia [PERSON_G].
2.0,2,"Bom dia [PERSON_A], tudo bem?"
3.0,1,Tudo ótimo e você?
5.0,2,"Tudo bem também, graças a [UNRESOLVED_ENTITY]. O [PERSON_F] tá entrando. Nossa tá um caos Aqui chovendo de novo."
12.0,1,É muita chuva.
15.0,2,"Hoje acabou de começar o dia 3 de fevereiro, né a notícias de agora de manhã é que já choveu quase 70% do previsto por mês aqui em [LOCATION_B]."
28.0,1,Alguém tá pedindo? O [PERSON_F] tá entrando.
35.0,2,"O [PERSON_E] ainda não apareceu a gente com o [PERSON_E], vem de ele mora muito perto da minha do trólebus que tem aqui, né? Para aqui na porta também. Então ele vende drogas não vem de carro. E a gente acha que Talvez possa ser alguma coisa com a chuva, porque ele geralmente é o primeiro a chegar."
54.0,3,"ele mandou um recado aqui no WhatsApp falando que Vai chegar atrasado mesmo, mas aí a gente começa aqui."
62.0,2,para compartilhar
73.0,3,E você tá bem?
74.0,1,Tudo ótimo.
85.0,2,Estão vendo minha tela.
87.0,1,sim
92.0,3,Também porque por eles repetiram
92.0,2,"Acho que a gente tem muita coisa boa que aconteceu na última semana. As unhas da gente deixa para falar lá no curso meu IPVA. Mas de bom é em linhas [UNRESOLVED_ENTITY], a gente fez a matéria com a [PARTNER_K]. Foi um dia um passo que foi exaustivo também, foi? muito valioso para caramba com isso além da gente ter feito muito Network com todo o pessoal da redação um piloto de teste a experiência de ter participado de uma matéria aqui pioneira no [LOCATION_A] Tem outro órgão e da minha [LOCATION_A], né de veículo 100% elétricos."
142.0,2,"E o que acontece é que a [UNRESOLVED_ENTITY] que a jornalista responsável. Ela tava um pouco mais por dentro, né? Do que que era o que nós em parceria com a plugin iríamos oferecer para matéria. Mas o resto do pessoal da redação e os leitores porque eles já postaram vários Stories que a gente foi postando, né? Eu vou te falar que de forma prática mesmo, [PERSON_A] trouxe mais resultado do que os posts patrocinados que a gente fez."
172.0,2,"Muita gente procurou muita veio gente interessado, vocês não querem um representante aqui em [UNRESOLVED_ENTITY], veio gente perguntando se atende a região de [UNRESOLVED_ENTITY] que queria agendar recarga. Trouxe um monte de seguidor. Esperamos escolher mais frutos ainda essa semana sai a matéria no site mês que vem sair na revista e no YouTube, né? Espera ainda colher Mais frutos. E aí tivemos outros outras [UNRESOLVED_ENTITY] conversas."
201.0,1,"Põe tudo isso numa ficha de aprendizado porque isso é prova de tração violenta, sabe?"
209.0,2,"A gente já conversou inclusive na própria terça-feira que foi o dia da matéria semana passada, foi bem. De novo, graças a [UNRESOLVED_ENTITY], a gente é cheia a gente já. Conversou na semana passada que a gente precisa colocar inclusive. Vamos colocar agora, né? A gente precisa colocar uma tesoura."
227.0,1,"É uma põe aí pelo menos, né? Porque pode ser que ainda não seja prioritário. Mas vai ser né?"
238.0,2,É o próprio pessoal da redação
238.0,1,"Porque no Pit lá né? Você já fizer uma matéria na [PARTNER_K], ó, primeiro já é um assunto que prova que tem tração porque uma revista especializada quer né? Daí o resultado foi tanto né? Daí nossa. É uma prova. Uma evidência bem boa, né?"
265.0,2,"nas a eles ficaram bastante. Curiosos entusiasmados né com o nosso serviço, né? Sim sim também interessados assim. A gente vê que a mesclagem de áudio você não tá ouvindo, mas o cara deve estar."
287.0,1,a conexão
288.0,2,era uma pessoa ficou bem interessado aí no modelo novo e ficou bem feliz
297.0,3,"algumas vezes a questão de que não seria possível a matéria se não tivesse essa esse serviço, né? Essa nossa intervenção aí [PARTNER_F], talvez eles poderiam ter falado diretamente com a plugin e tudo mais né? Mas de fato o nosso serviço foi o que possibilitou a matéria acontecer, né? É exatamente."
324.0,1,Vocês vão conectar os futuros donos de posto que vão ser móveis com os futuros usuários de dos postos.
331.0,3,"Agora a gente precisa aterrizar, né?"
337.0,1,"E vocês vão fazer a conexão, né? Tem um e tá dando prova, né? Vamos?"
350.0,3,"Acho que a ficha de aprendizagem isso é importante para isso a gente precisa toda essa prova de tração. Que a gente tá tendo transformar isso em dados a gente só vai convencer os homens tiver dados é aproveitando o gancho aí. Outra notícia boa foi exatamente a nossa reunião de meio de jornada com os [INVESTOR_A]. A parte boa que foi um bom aprendizado para a gente para apresentação, não foi do jeito que a gente esperava a gente achou que ia ser um pouco mais produtivo, mas presencial, só tava o Ronaldo. E a [UNRESOLVED_ENTITY] então."
401.0,3,"o lindinei não estava não podia participar e o [UNRESOLVED_ENTITY] e a Patrícia tava online o que [PARTNER_F] sempre não é uma coisa muito boa assim fica menos produtivo, né? Mas assim o que a gente consegue pegar de parte positiva que a gente precisa melhorar um pouquinho o nosso que ele ficou [UNRESOLVED_ENTITY] em alguns pontos a gente pegou que eles Ficou um pouco confuso também. Acho que o ponto mais duro aí foi na questão dos números que realmente a gente não levou."
436.0,3,"porque a gente não tinha uma acurácia muito grande quis na verdade mostrar mais o progresso até então do que números de fato, mas aí eles apertaram exatamente na questão de números de Como que isso vai virar como que é? Quais são as projeções e tudo mais tanto que depois da reunião investir um pouco de tempo nisso, mas eles também ficaram muito felizes com Principalmente eu acho que com a matéria da [PARTNER_K], né ver a gente mostrou um vídeo lá ver o nome [PARTNER_A] sendo falado no rios lá por uma repórter da [PARTNER_K]."
479.0,3,"Deixa qualquer um feliz né dentro da [PARTNER_A]. Mas no geral acho que foi isso, né?"
487.0,1,"É você vê assim, é que eles estão antecipando a necessidade que vai ter mesmo, né? Eu diria talvez. Não precisa ter agora, mas que vai ser importante os números vão ser né? Nós vamos caprichar agora na próxima fase, né?"
504.0,3,"Somente sabendo que dia 12 a gente vai ter a reunião com o [UNRESOLVED_ENTITY] a gente quer ter esses números bem legais assim pelo menos para a gente conseguir discutir. Porque nessa última reunião. A gente nem tinha mal tinha colocado nos slides, né? O número então realmente não dava nem para discutir assim. Essa questão de projeção e tudo mais mas agora já comecei a fazer isso e vou investir um tempo nisso."
530.0,1,"Coloca ela eixo, né? Criar os números dia 12 até em cima da hora, não é não é pouco tempo não é muito não."
540.0,3,"sim E aí também assim a parte boa dessa parte dos números é que aí o [UNRESOLVED_ENTITY] se ofereceu para ajudar a revisar os números junto com o link, né que é mais de [UNRESOLVED_ENTITY], né? Mas o Ronaldo tem o [PARTNER_F], né? Conhecimento nisso também e se ofereceu para entrar junto no barco dos números aí."
567.0,1,Você já fez alguma vez Dr. E fluxo de caixa?
571.0,3,"Sim, eu comecei a fazer inclusive. Tô tentando colocar o máximo de variáveis possível aqui para a gente começar a mexer. Eu tinha feito na verdade, né lá na época do [UNRESOLVED_ENTITY] no comecinho da incubação alguma coisa com números fazer um dre assim, mas agora eu tô querendo deixar um pouco mais aprofundado, né? Mais variáveis agora que a gente tem mais informação a gente tem informação do aluguel."
600.0,1,"Tem um padrãozinho, né? Que o financeiro usa, né? Não sei se você tá usando um padrão."
608.0,3,"Então, eu ainda não usei aquele de declaração mesmo, né que tem."
613.0,1,"É sempre procuro usar um padrão aí, né?"
616.0,3,Eu ainda não tô usando esses.
620.0,1,"[UNRESOLVED_ENTITY] dedução da receita da receita ali que dá né? Daí custo variáveis,"
621.0,3,"É mas lá no bootcamp, eu tinha usado que tem impostos custos operacionais aí chega no [UNRESOLVED_ENTITY] da depressão e vai. isso"
635.0,1,"né? Depois os custos fixos da lucro, né?"
640.0,3,É eu ainda não pus nesse formato.
642.0,1,"Porque quando você vai conversar com financeiro, se não tá assim. Ele vai. Vai estar vamos lá, vamos avançar aí agora, a gente não resolve a questão."
655.0,3,E o negócio que eu tô querendo colocar já. É isso aí vamos lá só para Fechar o Segue. A gente teve uma. Plot Twist aí bem interessante na sexta-feira por conta do efeito da matéria dispositivos aí. a plugin mudou de
681.0,2,"A gente teve uma reunião com um dos sócios da plugin na sexta-feira que é o [PERSON_I] e a pulguinha acenou agora que toparia discutir números com a gente para ser investidor. Para entrar com motorista com equipamento porque antes eles tinham uma postura até um pouco conservadora demais, não nos negócio é vender se arrumar alguém para comprar a gente vende vocês operam serviço com eles, não cria nem alugar o carro para gente por um mês agora, eles já abriram a possibilidade de alugar o veículo e colocaram para gente que topariam discutir números para serem investidor para serem o dono do lacete. E a gente se a plataforma."
724.0,1,"Então se veja vocês estão virando percebem o paralelo com [UNRESOLVED_ENTITY]. Estão virando, né? Porque se vocês têm eles podem ser a localiza, né? Tocar que pega o cara que vai alugar para sair fazendo carga, né?"
743.0,2,"É hoje, eles têm mais de 10 motoristas lá que trabalham para eles a princípio eles topariam pelo pelo que o [PERSON_I] falou né, [PERSON_F] até"
749.0,1,e cada um
750.0,2,eles mesmos operadores.
752.0,1,"É cada motorista você transforma num [UNRESOLVED_ENTITY]. E vai É lógico que tem que ter volume tem que ter viabilidades não pode deixar o cara morrer de fome, né? Mas tô pensando na plataforma no futuro no início. Alguém tem que pagar eles né? Mas no futuro quando tiver volume tá funcionando tudo direitinho, né? É imagine ou foi o futuro a imagem que vocês tem que estar na cabeça é assim os postos vão ser móveis. Então vai ter que ter muito Motorista, vai ter que ter muito carro, né."
795.0,3,É exatamente.
799.0,1,Mas excelentes notícias.
807.0,2,"bora, então a gente os pontos aqui em em branco para fazer da"
824.0,3,"Dá para dizer que tá um bom eu vou. eu tô tentando com [UNRESOLVED_ENTITY] tudo nessa coisa de projeções aí e tenta colocar uma participação de cada tipo de Modelo de negócio aí no nosso Hold map e ver lógico com isso cada um desses segmentos tem um modelozinho uma forma de faturar, né? Então tá andando."
852.0,1,"Fico à disposição, se quiser me mandar uma planilha e daí eu te dou uns palpites."
857.0,3,"Tá bom eu vou Beleza, eu mando assim"
857.0,1,"E a gente vai pelo WhatsApp, tá?"
861.0,3,eu vou Mexer um pouquinho mais essa planilha aqui tentar deixar ela bem organizada. E aí eu envio.
869.0,1,É que daí eu tenho uma certa prática agora faz tempo e daí eu dou um dou umas palpites.
878.0,3,"Beleza, obrigado."
879.0,1,Sempre me preocupa isso minha sugestão é isso e daí você que você que vai desenvolver.
886.0,3,E falta daqui dessa lista aqui falta
893.0,2,Das possibilidades preciso ver?
916.0,3,"a gente contactar ainda, o só não tá startado grandes eventos locadoras, mas o plano é que isso aconteça essa semana."
928.0,2,a parte do [PERSON_E] Aí que é
931.0,1,Precisa notar uma Eixo para isso. Ou tá lá já?
934.0,2,eu acho que
935.0,3,a gente já pode até pintar de
937.0,2,Que também a parte. né a parte do
952.0,3,Verde porque aconteceu
957.0,2,Para fechar aí?
978.0,3,A gente tem essa parte aí de
985.0,2,[UNRESOLVED_ENTITY]
988.0,3,encontrar um ou mais inteligência.
991.0,2,Que ela tá bem conectada com a dois tombtrike também já fizemos parte desses. de veículos disponíveis
1000.0,3,"Uma é diferente, aí a gente tem que"
1011.0,2,Você tem algo para trazer né?
1020.0,1,Você disse que ia ter pé notícias ruins.
