onset_seconds,speaker_id,text
0.0,1,Bom dia
1.0,2,"Bom dia Giovani, tudo bom?"
4.0,1,"Tudo certo, graças a [UNRESOLVED_ENTITY]."
6.0,2,Tainá tá aqui também. Bom dia Tainá.
17.0,3,Bom dia tudo bem?
18.0,2,Tudo bem. voltando [PERSON_B]
24.0,3,Quer compartilhar
28.0,1,[UNRESOLVED_ENTITY] vamos deixa eu abrir aqui. A gente está preparando o material do hora que você mandar para linda. Vou apresentar numa reunião lá no portfólio como empresa.
44.0,4,"Hi, I’m transcribing this call with my Tactiq AI Extension: https://tactiq.io/r/transcribing"
46.0,2,Opa Quando que a apresentação
50.0,1,"Vai ser essa semana, mas eles não deixaram [PARTNER_F] qualquer data você que já tá atrasado para mandar."
57.0,2,Essa é a grande questão então do dia né?
61.0,1,exatamente
64.0,3,"É porque na verdade ela avisou que era para hoje meio-dia de lá, deixa eu ver"
64.0,1,Avisou umas 7 horas.
71.0,3,"quando. Hoje hoje 7 horas. Ela avisou que ela aprendeu até meio-dia, só que meio dia deles, né no caso. Aí é osso né."
85.0,1,Vocês estão conseguindo ver bem.
92.0,3,Eu acho.
93.0,1,"Isso vamos ela que a gente já envia e dá sequência na reunião, né?"
94.0,2,"Então vamos direto, né para essa questão, né? Então vamos ver qual é a encomenda dela e o que que Como é que tá a versão aí?"
109.0,1,No caso a encomenda dela era fazer um peixe tinha um peixe de várias empresas várias. E aí tem esse layout aqui já pronto para escrever problema solução proposta de valor também de mercado que já foi feito e os próximos potenciais. Então aqui a gente resumiu a Live como promovendo circularidade através de da locação inteligente de bateria de veículos elétricos. Conforme já tava no [UNRESOLVED_ENTITY].
140.0,2,Ah tá.
142.0,1,"Então problema é ausência de um de um processo de desposa para baterias elétricas devido a desgaste. Tenho descarte na apropriado perda de valor. Enquanto tem altos custos e riscos ambientais em torno disso e de circular de rastreabilidade. Foi melhor tradução possível, mas deu para entender, né? Tá entrando. O que essa parte ele viu já viu? vamos"
185.0,3,Na verdade.
186.0,2,"Então, só põe ele apaga então. Bom dia [PERSON_B]."
191.0,1,Bom dia [PERSON_B].
192.0,5,"Bom dia crianças, beleza?"
194.0,1,Tudo certo.
196.0,5,Acho que eu colocaria só Second Life nesse título.
198.0,1,"[UNRESOLVED_ENTITY] tô passando aqui o ampage aí para a gente dar uma revisada e mandar a versão final aqui, já tá linda. Então, a gente tá aqui passando aqui."
207.0,2,"Vamos entrar nessa questão aí que essa questão tem que resolver o mais rápido possível, né? Então não adianta a gente por outra discussão agora no momento."
215.0,1,Exatamente. Então vamos lá I like promovendo circularidade através da locação inteligente de bateria de veículos elétricos.
229.0,2,"não, mas tem o aproveitamento da matéria prima quando acaba ela"
235.0,5,bom
236.0,3,verdade
237.0,2,"E isso acho que é uma circulariedade que eles não podem dizer que vocês não estão preocupados, né?"
244.0,3,É e o Giovani sobre circularidade também.
250.0,1,"é agora aqui no problema, né uma ausência de uma estrutura de um processo estruturado de descarte de baterias devido a desgaste tem o descarte inapropriado perda de valor da bateria enquanto a gente tem questão de [UNRESOLVED_ENTITY] custos e riscos ambientais em torno aí da reciclagem e"
271.0,2,Aqui talvez desce para pôr a frase que o [PERSON_B] estava dizendo a Second Life em algum lugar.
278.0,3,acrescentar
279.0,2,"Não fica [PARTNER_F], né? Acho que fica bom."
282.0,1,"Ainda é o problema, né? O problema que a gente tem que as baterias estão sendo descartadas e estão perdendo valor a segunda vida, na verdade seria a solução, né?"
291.0,2,É que eu diria assim aquela de baterias usadas.
294.0,1,"Mas estou vendo aqui já também que não tá escrito dessa maneira, nós solução é uma plataforma inteligente e conecta fornecedores e o compradores de baterias usadas e soluções com essas baterias usadas, garantindo qualidade rastreabilidade e uma eficiência logística, nós facilitamos a compra venda e o descarte dessas baterias criando um ecossistema sustentável promovendo a circularidade através de soluções. com baterias de componente de segunda vida"
330.0,5,Tá bom.
331.0,3,Eu só não sei se a logística eficiente. Sei lá acho meio perigoso. Dizer isso.
341.0,1,logística a gente não está nem na internet que no detalhe do
349.0,2,e soluções com o uso de baterias
356.0,1,Dá para resumir uma coisa só né?
357.0,2,"É porque a solução é um monte de coisa, né? Cabe uma e daí não acho que daí meio que deu uma confundida ali ver o que que a gente pode fazer ali, porque o problema realmente até ali você vai conectar computadores e Fornecedores né? Sem dúvida ou o problema tá depois desse."
384.0,3,"Mas olha porque a gente na verdade não sei tipo nessa nessa última semana, principalmente a gente conversou bastante sobre dar também opções de soluções, entendeu para as empresas que os fornecedores."
399.0,2,"E começa a relacionar algumas assim só de exemplo para fazer aqui, o que que seria uma solução."
405.0,3,"Ah, por exemplo lá a bateria a gente viu que tá com 80%, a gente vai falar para o cara ó, essas baterias que você precisa que você tem aí para não pensando na indústria que você tem aí então com 80% de saúde, então dá para você fazer Power Banks com elas através de tal forma."
427.0,1,"Um exemplo mais prático aquele cara lá da solartec, ele não faz um esquema que ele pega módulo de bateria e monta uma bateria para aplicação residencial. A gente poderia já vender essa solução pronta dele já o módulo para aplicação residencial."
445.0,2,as soluções com baterias usadas Não seria soluções então. para a baterias usadas
456.0,5,É deixaria. Talvez uma coisa só tipo conexão.
463.0,2,"E baterias usadas quem tá querendo é que vocês querem colocar uma dimensão a mais ali, né? Eu entendi o raciocínio, né? Então, eu só tô vendo e daí eu Com baterias usadas é isso, né?"
484.0,3,"É tipo oferecer, mas eu acho que a palavra seria mais oferecer o serviço de solução, entendeu?"
504.0,2,"É que o serviço de solução é a conexão, né? Quando você conecta o cara que precisa da bateria usada, você tem a solução. O cara que precisa que você deu destinação final da bateria também é a solução, né? Não é vocês que vão fazer isso, né?"
521.0,5,É o parceiro que faz a solução.
523.0,2,Agora é que vocês queriam dar manhã fazer tô tentando entender e aproveitar
525.0,3,Mas através da gente.
529.0,2,"ainda, a ideia sabe não fazendo um Brainstorm de aproveitamento não decrílica assim de da ideia da solução, né? Porque vocês estão dizendo? Olha além da gente fazer a conexão nós vamos ter um passo paralelo que vai ser o desenvolvimento. O desenvolvimento de novas soluções ou desenvolvimento de soluções, né? Não sei."
554.0,5,Dá para colocar tipos. E só coloca alguma coisa tipo é [UNRESOLVED_ENTITY].
565.0,1,Isso eu pensei em algo nesse sentido.
570.0,2,É seria então para novos. Mas seria ele
583.0,1,Vamos pensar Vamos ler inteiro.
585.0,2,eu acho que talvez desce para pôr ali no depois do
594.0,1,e
594.0,5,O resto para mim tá ok me facilitei dubains.
608.0,2,bateria qualidade rastreabilidade eficiência logística
622.0,3,Pode mas é primeiro como se fosse o primeiro.
625.0,2,Não eu tava querendo por depois assegurando novos [UNRESOLVED_ENTITY]
662.0,2,"Eu acho que seria assim, porque sempre que você fizer conexão você está fazendo conexão da coisa mais eficiente, né? Porque você está juntando dois, né? Então sempre vai estar ali vai estar lá vai estar tudo. Era um detalhezinho talvez nem merecesse tudo isso, mas acho que melhorou."
700.0,1,então aqui é Resolvendo desperdício e o descarte inapropriado. Nossa plataforma garante um descarte próprio e reduz o gasto. Por de uma maneira que conecta de forma eficiente os fornecedores os consumidores.
725.0,2,"Esse banho não precisa porque já tá dito na solução em cima, né?"
731.0,5,Volta só o bayers.
732.0,2,Agora vamos ver o resto em próprias.
753.0,2,"Tem que pensar o que você tá fazendo aqui, a gente não tá separando os dois"
757.0,5,É como que a gente imagina porque assim é uma coisa que as indústrias falaram
759.0,1,Fica Resumindo aqui ó garante a esposa e apropriado e desperdício. Nós garantimos a rastreabilidade da bateria através de relatórios técnicos e
774.0,2,"lados, né? Temos que escrever se fosse para os dois, né? Então nós fazemos para o desperdício e disposição apropriada Tanto para quem tem a bateria para quem tá recebendo a bateria, né? Certo a ser habilidade."
803.0,1,garantindo confiabilidade no reuso e na reciclagem.
806.0,2,Não eu acho que rastreabilidade é uma coisa.
810.0,1,Eu acho que não tá legal.
812.0,2,relatórios técnicos é outro ganho
816.0,1,Eu acho que a gente tem que melhorar isso.
817.0,2,"Ou a proposta de valor é em show em reuse and. Que daí reúne ressaca. Tá no primeiro também, né? talvez um parágrafo novo ali que a primeira [UNRESOLVED_ENTITY] antes do true Agora vamos ver como é que a gente escreveria isso aí, né?"
861.0,5,de ter rastreabilidade que é importante.
864.0,2,isso
865.0,5,Como a gente imagina que a gente conseguiria ter raça habilidade das Baterias?
869.0,1,Eu coloquei aqui no Nexus.
876.0,5,então
878.0,1,Aqui o ruiva digital Track.
881.0,2,"É que a rastreabilidade é assim, se for. Quando vocês vão receber o cara vendendo a bateria ele vai ter que ter algumas garantias que ele não é um ladrão, né? Então, vocês estão garantindo, o rastreabilidade é o Fulano que dispôs a bateria aqui, né? E se der problema é com ele, não é com a gente né? Então vocês tem que saber que esse cara existe e ele pode ser alcançado pela polícia, né? Então dá para fazer e daí se a bateria voltar, né? Poxa. Vocês já vão estar fazendo um históricozinho dela, né? A bateria voltou agora foi para disposição final né? Então vocês têm desde que entra até a hora que sai, ela tá sendo rastreada."
930.0,2,"Porque o cara que comprou o cara que vendeu, você sabe para quem ele vendeu, né?"
935.0,1,então
938.0,2,Resolve a tua preocupação.
941.0,5,Acho que resolve porque você tá basicamente é você ter a história de tudo isso que aconteceu.
949.0,2,"E quando você não tem a história Inicial, né? Porque você não sabe se ela"
949.0,5,alguma coisa
952.0,2,"é uma bateria do [PARTNER_C] que veio da concessionária veio de um acidente. Você não sabe mas na hora que você recebe ele na plataforma curadoria vai exigir isso dele, né? E daí é problema dele, se ele tiver mentindo a princípio, né?"
968.0,5,sim
969.0,2,"É problema dele, não é problema."
970.0,5,Acho que pode colocar tipo improvis. Tor
988.0,1,Não entendi
995.0,5,"Aí acho que ele tem que colocar uma coisa do lado técnico, então se a gente"
1017.0,2,Então agora vamos para o próximo.
1023.0,5,tem esse negócio aí.
1024.0,1,confiabilidade aqui
1026.0,5,"Acho que seria. Ai, caramba."
1037.0,1,Mas talvez aqui não Entre Nesse sentido esteja no trust work alguma coisa assim.
1051.0,5,tipo confiável
1054.0,1,então Porque a gente está é muito querendo entrar nessa questão da confiança mesmo.
1068.0,2,"E também não vai mudar muito, eles também vão ter essas dúvidas. No inglês permite permite gerar muito de dúvida. O importante é"
1078.0,5,eu colocaria só em
1081.0,2,"interpretação de inglês, não é o jeito que você escreve."
1091.0,5,"a palavra Eu acho que sim, deixa eu ver. tudo Aí o final ali só trocaria por alguma outra coisa."
1108.0,2,"Não a ponto é que não precisa, né? Pode ser ali técnico reports ponto né?"
1115.0,1,[UNRESOLVED_ENTITY] dá para fazer isso.
1117.0,5,É melhor se não ficamos encheção de linguiça.
1120.0,1,enxuto encostas então
1134.0,2,Ficou ótimo.
1136.0,5,Nós cortamos curso de descarte e cursos de riscos em ambientais com logística eficiente compliance regulatório.
1147.0,1,Tá bom. agora esse marketing para mim é um problema assim que
1152.0,2,Vamos lá?
1154.0,1,"Vamos lá, eu peguei os números aí do nosso som e passei aí para euro para ficar na linguajar deles. Só que assim pensando em [LOCATION_A] 2035 é um negócio que parece um valor não é tão alto pensando daqui a 10 anos."
1172.0,5,"[UNRESOLVED_ENTITY] mercado de [UNRESOLVED_ENTITY] de 1.4 bilhões de euros mano, é mercado velho."
1177.0,2,"Eu o que que seria então que ela vai se eu conheço ali, eu já vi como é que"
1179.0,5,Se fosse um tan até vai lá mas é o [UNRESOLVED_ENTITY].
1184.0,1,"É que a gente está pegando uma fatiazinha pequenininha também, né?"
1192.0,5,[UNRESOLVED_ENTITY]
1193.0,2,vai escreve lá ela. Ah no mundo
1199.0,5,"É muito porque como a gente estava a gente conversou com mais Startup é uma semanas espanhola que faz esse trabalho de recondicionamento. É de interesse das marcas internacionalizar o serviço deles também, então assim começa a ser interessante também ter players fora do [LOCATION_A] para atuar"
1212.0,2,Então eu colocaria aí tamo de alvo. Você tem uma estimativa?
1215.0,5,com isso então.
1223.0,1,Era 80 Bilhões de Dólares para Euro muda pouquinho coisa como é que
1227.0,5,80 bitolas da 74
1239.0,2,Ele tá separando em duas.
1251.0,1,assim que eu
1253.0,5,sem um Coloca o World. O ano ele tá reclamando World.
1277.0,2,"Põe separado. Potencial revenil ele não ela não perguntou marchas não é receita, né?"
1289.0,1,Não precisa pôr né?
1291.0,2,Acho que não.
1292.0,5,Não coloca o som.
1293.0,2,Ou ela não tá pedindo né?
1296.0,5,O outro que mandaram lá tinha isso aí.
1300.0,1,Alguns tinham alguns não tinha o que que eu pego os que estavam lá para a gente dar uma olhada.
1303.0,5,"Então, deixa os dois alguns tem alguns não tem."
1307.0,2,Esse daí deixa em standy by aí potencial potência para ver se a gente.
1307.0,5,Deixa os dois bota o som e deixa o potência.
1317.0,2,"Põe em outro lugar ou não, põe então. A não ser que você crie uma Um separadinho né? [UNRESOLVED_ENTITY]"
1329.0,5,É talvez você
1332.0,2,"Mas eu não sei se é esse objetivo dela, sabe me dá impressão que o objetivo dela aqui é ver o potencial sabe fazer a decisão baseado nesse potencial. Não tanto no que vocês estão porque a meta que você que a gente faz sempre"
1344.0,1,E é o número que não tá favoritando tanto a gente.
1348.0,2,"é uma meta dá para a gente mudar, né?"
1350.0,5,"Sim, é dá para colocar qualquer número aí."
1353.0,2,"Colocar qualquer nome é isso, então, ela não é muito. Quase que não acrescenta, né se você conhece uma Startup se diz [UNRESOLVED_ENTITY] de receita dele, lembra aquela piada lá [UNRESOLVED_ENTITY] 48,1 vezes o papel que ela foi impressa, né? Nem vai favorecer, né? Porque no começo é difícil, né?"
1376.0,1,Então vamos tirar.
1377.0,2,Vamos tirar.
1378.0,5,"Coloca o som, só eu colocaria tudo."
1382.0,2,"Que daí dá para mostrar que vocês fizeram raciocínio direitinho, né?"
1388.0,1,Era 700 milhões no [LOCATION_A].
1390.0,5,de dólares
1393.0,1,É assim eu coloco.
1394.0,2,não 700 milhões em Qual região né?
1401.0,5,é
1403.0,2,[LOCATION_A] acho que funciona
1405.0,5,650
1427.0,5,Dá para colocar aquele
1436.0,2,work done
1438.0,1,20 20 35 Ou coloca tipo
1450.0,2,"Só normalmente é curto prazo, né? Então, talvez para eles não seja necessário mais não sei também."
1463.0,1,"Vamos deixar assim o que foi feito então, tá? Um protótipo e o ativo de um Marketplace para data coleção de dados e refinamento das fiatwords da plataforma."
1478.0,2,Eu colocaria todos os segmentos que vocês olharam.
1480.0,1,nós temos aí o feedback dos clientes que foi reunido por vários segmentos para
1491.0,2,"Porque vocês conversaram vai dar volume, né? Porque veja vocês conversaram com Com quem com os cara que diz pós em com proprietários de veículos, né? Sei lá vocês tinham que por Vocês até falar com concessionária, né? daí internamente vocês falaram com O pessoal aí de vendas, né?"
1519.0,5,Deixa eu abrir aqui o coisa tem o número de cada coisa aí você bota aí.
1526.0,2,"Melhor ainda. Colocar o número ele vai dar sim alguns foram muito baixas. Mas foi falado, né?"
1537.0,5,"cinco empresas diferentes Deixa eu ir pegando posso ir falando os números, você vai escrevendo tipo entidades."
1546.0,1,Pode ser?
1548.0,5,seis Indústrias
1552.0,2,Indústria do quê?
1554.0,5,montadora
1555.0,2,Então fez muita [UNRESOLVED_ENTITY].
1558.0,5,"É que em inglês ele aparece com a resposta montadoras, mas não faz sentido. Pode falar o próximo sete desmanches?"
1566.0,2,Então tem que ser automobil [UNRESOLVED_ENTITY].
1586.0,5,oficinas duas empresas de off Grid
1593.0,1,certo
1595.0,5,dois educadores e recicladores Ou colocar um de cada.
1603.0,1,Como que a gente pode falar?
1606.0,5,É do que? [UNRESOLVED_ENTITY]
1613.0,2,O que serão educadores?
1615.0,5,É tipo.
1619.0,3,empresas que treinam alguma coisa assim
1624.0,5,Pode ser education.
1629.0,2,Mas o queijo jardim de infância.
1629.0,3,Ah eu não sei se eu gosto.
1636.0,5,Porque assim é uma basicamente a gente falou com o dono de uma rede de ensino de reparo e manutenção de bateria elétrica e bateria de veículo elétrico.
1645.0,2,Então eu acho que agora ficou bonito. Numa rede. Uma rede né de reparos de baterias.
1660.0,1,"Assim eu também considerei isso aqui embaixo no próximo tópico, né do feedback, mas eu coloquei as parcerias, né?"
1666.0,2,Tá mas vamos
1667.0,5,Mas pode deixar pode deixar aí. létrico
1673.0,2,então Nós podia pôr assim a maior rede ainda pode ser?
1692.0,3,Não sei se ele é maior.
1694.0,2,Mas dificilmente vai existir duas redes.
1698.0,3,é Ele acha que é.
1721.0,2,[UNRESOLVED_ENTITY] porque é uma só né?
1723.0,5,e o último são duas startups de
1724.0,2,"Então, põe um na frente e depois. Não sei vocês, mas eu gostei dessa."
1737.0,1,Mas são tem a [UNRESOLVED_ENTITY] tem.
1745.0,5,peças e baterias
1749.0,3,Que a gente falou não é ainda.
1755.0,5,and partes
1758.0,3,é
1758.0,2,E tem aquela que a do filho do desmanncher também lá que é uma Startup não. Põe ela e também.
1776.0,1,"Certo, como que você usou?"
1800.0,1,"agora que suporte em parcerias parceria com área que vocacional botaria [UNRESOLVED_ENTITY] tá em cima, né?"
1812.0,2,Ali nós temos que buscar.
1821.0,1,Parcerias parceria com uma bateria companhia de manutenção de bateria de
1827.0,2,Tem que tentar mais aí eu diria até os parceiros internos que vocês estão desenvolvendo. Aí talvez não cabe aqui também.
1838.0,3,tipo a [PARTNER_B]
1840.0,2,"É [PARTNER_B] a própria [PARTNER_A], né?"
1842.0,3,"A própria É mas não pode ser mas não é certo, né? Mas"
1847.0,5,"Não Ah, tá, você colocou suporte técnico. Mas tipo eu colocaria o produto"
1849.0,2,Parcerias já estabelecidas.
1850.0,3,É melhor.
