onset_seconds,speaker_id,text
0.0,1,quatro minutos
195.0,1,Pode fazer. Daí eu ponho aqui no sem imagem.
353.0,1,Eu queria tirar umas fotos dele.
458.0,1,A minha reunião é? Já estão aqui. tiraram Tira umas fotos.
487.0,2,Bom dia tudo bem?
489.0,1,Bom dia tudo bom? E você? Como é que tá?
492.0,2,Tudo certo.
494.0,1,foi bem de bem de festas
498.0,2,"Muito bem graças a Deus, agora vou voltar para rotina. O [PERSON_B] ele falou que tava esperando também para entrar aí foi?"
510.0,1,Bom dia
511.0,2,Bom dia
513.0,3,"Bom dia, beleza."
515.0,1,Tudo ótimo também.
515.0,2,boas notícias além do das festas
516.0,3,[UNRESOLVED_ENTITY] não aguento mais viver Nunca tomei não sabia que dava para tomar toda cerveja no mundo. E por aí como foram vocês aí tudo certo?
535.0,1,Já vai entrar aqui não?
539.0,3,Hoje vai ser só nós dois que a Tainá tá de férias e tá viajando.
544.0,1,"Então tá bom. Então [UNRESOLVED_ENTITY], começa aí, puxa aí. das festas das bebidas"
554.0,3,"Acho que só as festas viu, por enquanto."
557.0,2,mesmo porque a gente pegou esse período aí para
562.0,1,"Vocês estão de férias também, ou como é que vocês estão vocês dois?"
565.0,2,"Eu não tô mas eu resolvi tirar os dias que eu tinha tirado que eu tinha trabalhado nas férias no começo do projeto, mas agora eu voltei, tô normal."
574.0,3,essa semana
576.0,1,Você tá voltando também agora?
578.0,3,Não eu entrei hoje.
582.0,1,Entrou em férias.
583.0,3,"Só só cinco dias aí até acordei com meu chefe lá, ele falou você precisa trabalhar muito esses dias porque a rotina de vocês é meio louca, você só me avisa, depois a gente desconta."
595.0,1,Muito bom.
596.0,3,"Então mas tem uma notícia aí, talvez que rolou aí da única pessoa conseguir falar alguma coisa na semana essas últimas duas semanas aí que respondeu Muito provavelmente a gente deve ter a visita ainda esse mês aí Gil na renova então o pessoal quis marcar para O pessoal queria marcar para 26. Se não me engano 27 de Dezembro, eu falei cara. O povo não tá nem aqui, então, eles ficaram de me confirmar assim que virasse um ano, né? Provavelmente ao longo dessa semana de marcar. Possivelmente na próxima mas não deve passar de Janeiro."
633.0,3,"Então assim foi mais por conta que acabou ali. Bagunçando os horários com fim de ano, mas deve rolar essa visita aí finalmente. E do meu lado acho que foi só negócio do [UNRESOLVED_ENTITY] lá não teve contato e dos contatos que a gente tinha feito ninguém. Respondeu mais nada aí nos últimos dias."
653.0,2,"É a mesma coisa também. Só o rapaz, não sei se para você também tá mandando o rapaz, acho que CSS celular manda."
661.0,3,"Ele manda para mim usando [UNRESOLVED_ENTITY] ano novo, não sei o quê."
667.0,2,"Mas é só isso gente, não tem nada não score Card aí tá do mesmo jeito que a gente deixou da última vez também. É que a gente fez a reunião, né? E a gente já entrou em do período das festas logo em seguida"
683.0,1,Tem alguma preocupação aí?
685.0,2,nenhuma
687.0,3,"Acho que por enquanto não porque já sabia que ia ser meio. Enrolado, né? Esse fim de ano então acho que por hora pelo menos para essa semana sem desesperos."
701.0,2,"O que tem aqui assim o contato através de [UNRESOLVED_ENTITY] não rolou, né?"
706.0,3,"Não. Então até cheguei a levar o celular corporativo lá para para praia caso alguém entrasse em contato, mas por hora nada e já acabou também, né? Depois a gente pode fazer um Uma ficha de aprendizado sobre isso aí, mas a gente abre tudo depois."
722.0,2,Rock review aqui testar oferta de baterias e módulos para todos os custos [UNRESOLVED_ENTITY] através de abordagens comercial Mágico de Oz. Country
734.0,3,Mais nenhuma. Posição mas acho que segue no mesmo status aí da última.
745.0,2,[UNRESOLVED_ENTITY] também um Track. E gerar ao menos uma transação.
755.0,3,"É só ir seguimos, né? Então quando não o primeiro ele é meio obrigatório para que o segundo aconteça o terceiro na verdade aconteça, né?"
767.0,2,certo
768.0,1,"Nenhuma questão, deixa eu fechar aqui a janela."
773.0,2,nenhuma questão
776.0,3,"É por enquanto acho que não assim talvez né ao longo das próximas semanas minha opinião pelo menos. A gente não conseguia avançar pelo menos com alguma dessas coisas aí de maneira significativa. Eu acho que a gente vai ter. uma Flag amarela aí de Tentar né ver que os outros estratégias a gente pode tomar para conseguir avançar, mas por hora acho que a gente pode seguir."
803.0,1,É legal.
806.0,2,"bom, deixa eu colocar aqui no Não incomodar se não fica aparecendo notificação. Agora que é tudo list certo. Então aqui a visita da renova segue agendada para Janeiro certo."
823.0,3,"Sim, então assim eles vão eles vão querer como eu comentei a gente dá final do ano, eu falei que o povo não ia estar aqui esperando a nova data, mas vai rolar assim foi o pessoal confirmou que que vai acontecer só esperar as datas. Eu passei essa semana em a próxima talvez fique para a próxima."
842.0,2,Busca pelos potenciais off Grid acho que tá em andamento certo.
